j1,j3,j2,j4,Eigenvalue1,Eigenvalue2,e3,e4,First Eigenvector Comp 1,First Eigenvector Comp 2,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12
1.0,0.0,-1.0,-1.0,-0.86603,0.86603,-0.86603,0.86603,-0.25882,-0.96593,0.6601956166313462,0.49947164331652777,5.421010862427522e-20,0.49982669773946636,-8.131516293641283e-20,0.0,0.000259918730348348,0.0003233685718414097,0.00011837616312278911,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.9,-0.86603,0.86603,-0.77942,0.77942,-0.25882,-0.96593,0.658689823065436,0.6058260453371712,1.3552527156068805e-20,0.3931310565022316,-1.0842021724855044e-19,0.0,0.0004861851226142494,0.00042515218032232574,0.00013156700806170408,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.8,-0.86603,0.86603,-0.69282,0.69282,-0.25882,-0.96593,0.6571844151252382,0.702782047364502,5.421010862427522e-20,0.29566495103755824,-1.6263032587282567e-19,0.0,0.000869780916315695,0.0005521024014780814,0.00013112660700078006,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.7,-0.86603,0.86603,-0.60622,0.60622,-0.25882,-0.96593,0.6556950203796201,0.7839869972818021,2.710505431213761e-20,0.21368994359002755,-2.168404344971009e-19,0.0,0.0014965119550389965,0.0007172735465737303,0.00010928496713180673,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.6,-0.86603,0.86603,-0.51962,0.51962,-0.25882,-0.96593,0.6541544325327585,0.8471581697245589,-8.131516293641283e-20,0.14934679509057494,-1.0842021724855044e-19,0.0,0.0024945366193186366,0.0009441059835858549,5.6408257129709824e-05,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.5,-0.86603,0.86603,-0.43301,0.43301,-0.25882,-0.96593,0.6528358828247524,0.8935558207688908,5.421010862427522e-20,0.10161400749818908,0.0001938098351186874,0.0,0.0034775191145229177,0.0011588626165899298,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.4,-0.86603,0.86603,-0.34641,0.34641,-0.25882,-0.96593,0.6523285221714308,0.9263345172033332,5.421010862427522e-20,0.06789799326261729,0.0009610499581936824,0.0,0.0036050864592265,0.0012013736774945955,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.3,-0.86603,0.86603,-0.25981,0.25981,-0.25882,-0.96593,0.6519892929899874,0.9482508607105435,0.0,0.044645439105709415,0.002183544041321695,0.0,0.0036903799593026266,0.0012297972304417355,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.2,-0.86603,0.86603,-0.17321,0.17321,-0.25882,-0.96593,0.6517767745017453,0.9619808946956252,2.981555974335137e-19,0.028935887504791764,0.004091821109064058,0.0,0.003743814176299932,0.0012476038662892072,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.1,-0.86603,0.86603,-0.0866,0.0866,-0.25882,-0.96593,0.6516610083129745,0.9694601202411064,8.131516293641283e-20,0.018469550977341723,0.007040124894506259,0.0,0.0037729216469153198,0.0012573037582089357,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.0,-0.86603,0.86603,-0.0,0.0,-0.25882,-0.96593,0.6516243574140276,0.9718279993479289,-8.131516293641283e-20,0.011564755316677135,0.011564755316677135,0.0,0.0037821369020381267,0.001260374687314562,0.0,0.0,0.0,0.0,0.0
