j1,j2,j3,j4,e1,e2,Eigenvalue3,Eigenvalue4,First Eigenvector Comp 3,First Eigenvector Comp 4,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12,density_fin_13
-1.0,0.0,-1.0,-1.0,-0.75,0.75,-0.25,0.25,0.0,-1.0,0.027334285797045554,0.2886514051574023,0.0,0.04734437178909126,0.23632778232153767,0.0,0.0,0.454406218277717,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.9,-0.75,0.7,-0.2,0.25,0.0,-1.0,0.024604137363478606,0.28878127020149186,0.0,0.04261561598994873,0.23643410682688362,0.0,0.0,0.45917956991803066,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.8,-0.75,0.65,-0.15,0.25,0.0,-1.0,0.021872953793317607,0.2888975294528007,0.0,0.03788506728163257,0.23652929185126,0.0,0.0,0.46398111837770106,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.7,-0.75,0.6,-0.1,0.25,0.0,-1.0,0.019140849713536745,0.28900016153983965,0.0,0.03315292420388577,0.23661331989717133,0.0,0.0,0.46881069400654735,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.6,-0.75,0.55,-0.05,0.25,0.0,-1.0,0.016407939888002376,0.2890891475863313,0.0,0.028419385533556024,0.23668617551002888,0.0,0.0,0.47366812208071424,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.5,-0.75,0.5,-0.0,0.25,0.0,-1.0,0.01367433920043748,0.28916447121835176,0.0,0.023684650255088452,0.2367478452839976,0.0,0.0,0.47855322282022233,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.4,-0.75,0.45,0.05,0.25,0.0,-1.0,0.010940162637354534,0.2892261185705296,0.0,0.01894891753096481,0.2367983178670714,0.0,0.0,0.4834658114083989,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.3,-0.75,0.4,0.1,0.25,0.0,-1.0,0.008205525270963687,0.2892740782912969,0.0,0.014212386672099397,0.2368375839653726,0.0,0.0,0.48840569801318323,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.2,-0.75,0.35,0.15,0.25,0.0,-1.0,0.005470542242058396,0.2893083415471906,0.0,0.009475257108196855,0.23686563634667335,0.0,0.0,0.49337268781031046,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.1,-0.75,0.3,0.2,0.25,0.0,-1.0,0.0027353287428853457,0.2893289020262011,0.0,0.004737728358080895,0.23688246984313727,0.0,0.0,0.4983665810083671,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.0,-0.75,0.25,0.25,0.25,0.0,-1.0,-1.1102230246251565e-16,0.28933575594016486,-1.1102230246251565e-16,-2.7755575615628914e-17,0.23688808135327835,0.0,0.0,0.5033871728757168,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.1,-0.75,0.2,0.25,0.3,-1.0,0.0,0.004737728358080784,0.2893289020262011,0.004737728358080812,0.23688246984313727,0.0,0.0,0.0,0.4983665810083671,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.2,-0.75,0.15,0.25,0.35,-1.0,0.0,0.009475257108196855,0.28930834154719065,0.0094752571081968,0.2368656363466734,0.0,0.0,0.0,0.4933726878103105,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.3,-0.75,0.1,0.25,0.4,-1.0,0.0,0.014212386672099286,0.2892740782912968,0.014212386672099286,0.23683758396537255,0.0,0.0,0.0,0.4884056980131832,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.4,-0.75,0.05,0.25,0.45,-1.0,0.0,0.018948917530964726,0.2892261185705296,0.018948917530964754,0.2367983178670714,0.0,0.0,0.0,0.4834658114083989,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.5,-0.75,0.0,0.25,0.5,-1.0,0.0,0.023684650255088424,0.28916447121835187,0.02368465025508837,0.23674784528399764,0.0,0.0,0.0,0.47855322282022245,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.6,-0.75,-0.05,0.25,0.55,-1.0,0.0,0.02841938553355594,0.28908914758633125,0.02841938553355594,0.23668617551002885,0.0,0.0,0.0,0.4736681220807141,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.7,-0.75,-0.1,0.25,0.6,-1.0,0.0,0.033152924203885714,0.28900016153983965,0.033152924203885686,0.23661331989717133,0.0,0.0,0.0,0.46881069400654735,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.8,-0.75,-0.15,0.25,0.65,-1.0,0.0,0.037885067281632545,0.28889752945280067,0.03788506728163252,0.23652929185125995,0.0,0.0,0.0,0.4639811183777009,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.9,-0.75,-0.2,0.25,0.7,-1.0,0.0,0.042615615989948674,0.28878127020149186,0.042615615989948646,0.23643410682688362,0.0,0.0,0.0,0.45917956991803066,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-1.0,-0.725,0.725,-0.275,0.275,0.0,-1.0,0.027477819766030864,0.2872799197503851,0.0,0.04759297991598577,0.23520490504141497,0.0,0.0,0.45679233249797757,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.9,-0.725,0.675,-0.225,0.275,0.0,-1.0,0.024733393591608588,0.2874098467554701,0.0,0.04283949434426457,0.2353112802761334,0.0,0.0,0.4615918397881401,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.8,-0.725,0.625,-0.175,0.275,0.0,-1.0,0.02198790843051568,0.28752616199699316,0.0,0.03808417455382515,0.23540651114142003,0.0,0.0,0.4664195993269968,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.7,-0.725,0.575,-0.125,0.275,0.0,-1.0,0.019241481536808935,0.28762884392031324,0.0,0.03332722363465146,0.23549057998982736,0.0,0.0,0.4712754369836585,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.6,-0.725,0.525,-0.075,0.275,0.0,-1.0,0.01649423030951125,0.28771787348716205,0.0,0.028568844927815945,0.23556347123413968,0.0,0.0,0.4761591734978126,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.5,-0.725,0.475,-0.025,0.275,0.0,-1.0,0.013746272274577365,0.2877932341829301,0.0,0.02380924199424339,0.23562517135333838,0.0,0.0,0.4810706244988312,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.4,-0.725,0.425,0.025,0.275,0.0,-1.0,0.010997725066824837,0.2878549120229911,0.0,0.019048618583414417,0.23567566889777974,0.0,0.0,0.48600960052680336,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.3,-0.725,0.375,0.075,0.275,0.0,-1.0,0.00824870641183506,0.2879028955580594,0.0,0.01428717860201742,0.23571495449358154,0.0,0.0,0.4909759070554881,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.2,-0.725,0.325,0.125,0.275,0.0,-1.0,0.005499334107830545,0.28793717587857887,0.0,0.009525126082558982,0.2357430208462162,0.0,0.0,0.4959693445171865,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.1,-0.725,0.275,0.175,0.275,0.0,-1.0,0.002749726007531983,0.2879577466181388,2.7755575615628914e-17,0.004762665151938961,0.23575986274330746,0.0,0.0,0.5009897083295284,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.0,-0.725,0.225,0.225,0.275,0.0,-1.0,-5.551115123125783e-17,0.28796460395591567,-8.326672684688674e-17,0.0,0.23576547705662962,0.0,0.0,0.5060367889241709,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.1,-0.725,0.175,0.275,0.275,0.0,-1.0,0.004762665151938739,0.2879577466181388,0.004762665151938766,0.0,0.23575986274330746,0.0,0.0,0.5009897083295286,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.2,-0.725,0.125,0.275,0.325,-1.0,0.0,0.009525126082558899,0.28793717587857887,0.009525126082558899,0.2357430208462162,0.0,0.0,0.0,0.4959693445171865,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.3,-0.725,0.075,0.275,0.375,-1.0,0.0,0.014287178602017336,0.2879028955580594,0.014287178602017336,0.23571495449358154,0.0,0.0,0.0,0.4909759070554881,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.4,-0.725,0.025,0.275,0.425,-1.0,0.0,0.019048618583414334,0.2878549120229911,0.019048618583414334,0.23567566889777974,0.0,0.0,0.0,0.48600960052680336,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.5,-0.725,-0.025,0.275,0.475,-1.0,0.0,0.023809241994243335,0.2877932341829301,0.023809241994243335,0.23562517135333838,0.0,0.0,0.0,0.4810706244988312,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.6,-0.725,-0.075,0.275,0.525,-1.0,0.0,0.028568844927815862,0.28771787348716205,0.028568844927815862,0.23556347123413968,0.0,0.0,0.0,0.4761591734978126,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.7,-0.725,-0.125,0.275,0.575,-1.0,0.0,0.033327223634651404,0.28762884392031324,0.033327223634651376,0.23549057998982736,0.0,0.0,0.0,0.4712754369836585,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.8,-0.725,-0.175,0.275,0.625,-1.0,0.0,0.03808417455382507,0.28752616199699316,0.03808417455382507,0.23540651114142003,0.0,0.0,0.0,0.4664195993269968,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.9,-0.725,-0.225,0.275,0.675,-1.0,0.0,0.04283949434426454,0.28740984675547016,0.04283949434426451,0.23531128027613346,0.0,0.0,0.0,0.4615918397881402,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-1.0,-0.7,0.7,-0.3,0.3,0.0,-1.0,0.027621418295717348,0.2859078174576213,0.0,0.04784169986529499,0.23408152269796045,0.0,0.0,0.45917951997781853,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.9,-0.7,0.65,-0.25,0.3,0.0,-1.0,0.02486270856954126,0.2860377999672859,0.0,0.043063474456223494,0.23418794337598517,0.0,0.0,0.4640052060880371,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.8,-0.7,0.6,-0.2,0.3,0.0,-1.0,0.022102915803710377,0.28615416541972166,0.0,0.038283373167443485,0.23428321535049015,0.0,0.0,0.4688591989412415,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.7,-0.7,0.55,-0.15,0.3,0.0,-1.0,0.01934215990144894,0.2862568920779761,0.0,0.03350160367743102,0.23436732082476402,0.0,0.0,0.4737413198835683,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.6,-0.7,0.5,-0.1,0.3,0.0,-1.0,0.01658056091918253,0.2863459607425293,0.0,0.02871837393001514,0.23444024407956932,0.0,0.0,0.47865138507587923,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.5,-0.7,0.45,-0.05,0.3,0.0,-1.0,0.013818239047486303,0.2864213547587249,0.0,0.023933892101378418,0.23450197147922663,0.0,0.0,0.4835892055144622,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.4,-0.7,0.4,-0.0,0.3,0.0,-1.0,0.01105531459199316,0.28648306002322016,0.0,0.019148366566989733,0.23455249147689572,0.0,0.0,0.48855458705370036,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.3,-0.7,0.35,0.05,0.3,0.0,-1.0,0.00829190795426904,0.28653106498945197,0.0,0.014362005868478439,0.23459179461905022,0.0,0.0,0.4935473304307081,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.2,-0.7,0.3,0.1,0.3,0.0,-1.0,0.005528139612659744,0.2865653606721126,0.0,0.00957501868046079,0.23461987354914227,0.0,0.0,0.49856723129192737,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.1,-0.7,0.25,0.15,0.3,0.0,-1.0,0.002764130103115825,0.28658594065063375,0.0,0.004787613777327171,0.2346367230104552,0.0,0.0,0.503614080221683,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.0,-0.7,0.2,0.2,0.3,0.0,-1.0,-5.551115123125783e-17,0.28659280107167817,-8.326672684688674e-17,0.0,0.23464233984814334,0.0,0.0,0.50868766277269,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.1,-0.7,0.15,0.25,0.3,0.0,-1.0,0.00478761377732706,0.28658594065063375,0.004787613777327032,2.7755575615628914e-17,0.2346367230104552,0.0,0.0,0.5036140802216831,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.2,-0.7,0.1,0.3,0.3,0.0,-1.0,0.009575018680460678,0.2865653606721126,0.009575018680460623,0.0,0.23461987354914227,0.0,0.0,0.49856723129192754,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.3,-0.7,0.05,0.3,0.35,-1.0,0.0,0.014362005868478356,0.28653106498945197,0.014362005868478356,0.23459179461905022,0.0,0.0,0.0,0.4935473304307081,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.4,-0.7,0.0,0.3,0.4,-1.0,0.0,0.01914836656698965,0.28648306002322016,0.01914836656698965,0.23455249147689572,0.0,0.0,0.0,0.48855458705370036,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.5,-0.7,-0.05,0.3,0.45,-1.0,0.0,0.023933892101378362,0.28642135475872477,0.023933892101378335,0.23450197147922658,0.0,0.0,0.0,0.4835892055144621,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.6,-0.7,-0.1,0.3,0.5,-1.0,0.0,0.028718373930015084,0.2863459607425293,0.028718373930015056,0.23444024407956932,0.0,0.0,0.0,0.47865138507587923,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.7,-0.7,-0.15,0.3,0.55,-1.0,0.0,0.033501603677430936,0.2862568920779761,0.03350160367743096,0.23436732082476402,0.0,0.0,0.0,0.4737413198835683,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.8,-0.7,-0.2,0.3,0.6,-1.0,0.0,0.0382833731674434,0.28615416541972166,0.03828337316744343,0.23428321535049015,0.0,0.0,0.0,0.4688591989412415,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.9,-0.7,-0.25,0.3,0.65,-1.0,0.0,0.04306347445622344,0.2860377999672859,0.04306347445622344,0.23418794337598517,0.0,0.0,0.0,0.4640052060880371,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-1.0,-0.675,0.675,-0.325,0.325,0.0,-1.0,0.027765074245200416,0.2845351665113683,0.0,0.04809051926860913,0.2329576911550215,0.0,0.0,0.46156766200656385,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.9,-0.675,0.625,-0.275,0.325,0.0,-1.0,0.024992075867451002,0.28466519805812657,0.0,0.043287545189041154,0.23306415198122282,0.0,0.0,0.4664195488198352,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.8,-0.675,0.575,-0.225,0.325,0.0,-1.0,0.022217970195112124,0.28478160793215973,0.0,0.03848265321898525,0.23315946032505566,0.0,0.0,0.47129979593153704,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.7,-0.675,0.525,-0.175,0.325,0.0,-1.0,0.019442879802549995,0.28488437421508084,0.0,0.033676055663471316,0.2332435982412627,0.0,0.0,0.4762082201226968,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.6,-0.675,0.475,-0.125,0.325,0.0,-1.0,0.01666692742573106,0.2849734775468892,0.0,0.02886796510742931,0.2333165498792159,0.0,0.0,0.48114463293311976,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.5,-0.675,0.425,-0.075,0.325,0.0,-1.0,0.013890235942132012,0.2850489011335476,0.0,0.024058594380891946,0.23337830148912062,0.0,0.0,0.4861088406837175,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.4,-0.675,0.375,-0.025,0.325,0.0,-1.0,0.011112928350605678,0.28511063075356,0.0,0.019248156524121512,0.2334288414274006,0.0,0.0,0.49110064450085017,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.3,-0.675,0.325,0.025,0.325,0.0,-1.0,0.008335127751209037,0.28515865476354485,0.0,0.014436864752671391,0.2334681601612613,0.0,0.0,0.4961198403426803,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.2,-0.675,0.275,0.075,0.325,0.0,-1.0,0.0055569573250006665,0.28519296410279876,-2.7755575615628914e-17,0.009624932422393234,0.23349625027242626,0.0,0.0,0.5011662190275307,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.1,-0.675,0.225,0.125,0.325,0.0,-1.0,0.002778540313812028,0.28521355229685097,2.7755575615628914e-17,0.004812572994400743,0.23351310646004714,0.0,0.0,0.506239566264245,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.0,-0.675,0.175,0.175,0.325,0.0,-1.0,-1.1102230246251565e-16,0.28522041546000254,-8.326672684688674e-17,0.0,0.23351872554278275,0.0,0.0,0.511339662684541,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.1,-0.675,0.125,0.225,0.325,0.0,-1.0,0.004812572994400577,0.28521355229685097,0.004812572994400549,0.0,0.23351310646004714,0.0,0.0,0.5062395662642453,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.2,-0.675,0.075,0.275,0.325,0.0,-1.0,0.009624932422393151,0.28519296410279876,0.009624932422393123,2.7755575615628914e-17,0.23349625027242626,0.0,0.0,0.5011662190275308,0.0,0.0,-0.0,0.0,0.0,0.0
