j1,j3,j2,j4,Eigenvalue1,Eigenvalue2,e3,e4,First Eigenvector Comp 1,First Eigenvector Comp 2,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12
1.0,0.0,-1.0,-1.0,-0.86603,0.86603,-0.86603,0.86603,-0.25882,-0.96593,0.6606570388065933,0.5,2.996125299332438e-76,0.5,2.996125299332438e-76,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.9,-0.86603,0.86603,-0.77942,0.77942,-0.25882,-0.96593,0.6546494924533941,0.9998268189875982,5.991212854639634e-76,0.00017318101240192235,3.4589099620400763e-72,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.8,-0.86603,0.86603,-0.69282,0.69282,-0.25882,-0.96593,0.6546473444190785,0.9999999289601381,-6.617444900424222e-24,6.617444900424222e-24,-3.003206988665326e-08,6.617444900424222e-24,9.008419683200507e-08,1.7332067599884497e-08,-6.343981781080564e-09,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.7,-0.86603,0.86603,-0.60622,0.60622,-0.25882,-0.96593,0.6546474109349854,0.9999999999876829,-8.077935669463161e-28,0.0,-5.207089778527605e-12,1.2116903504194741e-27,1.5619186499671398e-11,3.005108618244672e-12,-1.0999469171490804e-12,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.6,-0.86603,0.86603,-0.51962,0.51962,-0.25882,-0.96593,0.6546474109465201,0.9999999999999991,5.992250598664871e-76,9.02827652239034e-16,6.637203217916444e-61,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.5,-0.86603,0.86603,-0.43301,0.43301,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,1.5637968883203889e-19,3.8318599067561205e-57,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.4,-0.86603,0.86603,-0.34641,0.34641,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,2.7113783961928834e-23,2.210038483407093e-53,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.3,-0.86603,0.86603,-0.25981,0.25981,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,4.701104639770416e-27,1.2746473558515631e-49,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.2,-0.86603,0.86603,-0.17321,0.17321,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,8.150977696474507e-31,7.351572807341466e-46,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.1,-0.86603,0.86603,-0.0866,0.0866,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,1.4118390732609999e-34,4.2442872648539586e-42,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,-0.0,-0.86603,0.86603,-0.0,0.0,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,2.447907391766461e-38,2.447907391766461e-38,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.1,-0.86603,0.86603,0.0866,-0.0866,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,4.2442872648539586e-42,1.4118390732609999e-34,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.2,-0.86603,0.86603,0.17321,-0.17321,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,7.351572807341466e-46,8.150977696474507e-31,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.3,-0.86603,0.86603,0.25981,-0.25981,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,1.2746473558515631e-49,4.701104639770416e-27,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.4,-0.86603,0.86603,0.34641,-0.34641,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,2.210038483407093e-53,2.7113783961928834e-23,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.5,-0.86603,0.86603,0.43301,-0.43301,-0.25882,-0.96593,0.6546474109465201,1.0,5.992250598664876e-76,3.8318599067561205e-57,1.5637968883203889e-19,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.6,-0.86603,0.86603,0.51962,-0.51962,-0.25882,-0.96593,0.6546474109465201,0.9999999999999991,5.992250598664871e-76,6.637203217916444e-61,9.02827652239034e-16,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.7,-0.86603,0.86603,0.60622,-0.60622,-0.25882,-0.96593,0.6546474109465827,0.9999999999947929,5.992250598633674e-76,1.1507868797101642e-64,5.207089778527605e-12,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.8,-0.86603,0.86603,0.69282,-0.69282,-0.25882,-0.96593,0.6546474113074832,0.9999999699679301,5.992250418705188e-76,1.995283795409839e-68,3.003206988665326e-08,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.9,-0.86603,0.86603,0.77942,-0.77942,-0.25882,-0.96593,0.6546494924533941,0.9998268189875982,5.991212854639634e-76,3.4589099620400763e-72,0.00017318101240192235,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-1.0,-0.7981,0.8481,-0.89103,0.84103,-0.24412,-0.96975,0.6666656902141582,9.205797077755367e-05,2.954634650078924e-76,0.9999079420292224,5.991698964234287e-76,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.9,-0.7981,0.8481,-0.80442,0.75442,-0.24412,-0.96975,0.6629854552155906,0.34705718229440924,1.1138928739192319e-72,0.6529428177055908,1.3041097205061053e-68,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.8,-0.7981,0.8481,-0.71782,0.66782,-0.24412,-0.96975,0.656063194906458,0.9996739064148444,3.208490408516851e-72,0.00032609358515556296,2.1665148246646575e-64,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.7,-0.7981,0.8481,-0.63122,0.58122,-0.24412,-0.96975,0.6560596125449076,0.9999998692127946,3.209536836424889e-72,6.617444900424222e-24,-5.655795023487908e-08,6.617444900424222e-24,1.696512275245432e-07,2.913851657262624e-08,-1.1443873085443635e-08,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.6,-0.7981,0.8481,-0.54462,0.49462,-0.24412,-0.96975,0.6560597360330127,0.9999999999773237,1.6155871338926322e-27,1.6155871338926322e-27,-9.806261555883322e-12,0.0,2.94148621630276e-11,5.052161785831463e-12,-1.9841881154134755e-12,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.5,-0.7981,0.8481,-0.45801,0.40801,-0.24412,-0.96975,0.6560597360544272,0.9999999999999983,3.2095370179497185e-72,1.69855246117742e-15,4.1620591037870785e-53,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.4,-0.7981,0.8481,-0.37141,0.32141,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,2.94502341220492e-19,2.4004820148477467e-49,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.3,-0.7981,0.8481,-0.28481,0.23481,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,5.106208431397488e-23,1.3844863227349053e-45,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.2,-0.7981,0.8481,-0.19821,0.14821,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,8.853364097826867e-27,7.985072856134656e-42,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.1,-0.7981,0.8481,-0.1116,0.0616,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,1.5335001307296526e-30,4.6100261699617434e-38,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.0,-0.7981,0.8481,-0.025,-0.025,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,2.6588485730299595e-34,2.6588485730299595e-34,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.1,-0.7981,0.8481,0.0616,-0.1116,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,4.6100261699617434e-38,1.5335001307296526e-30,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.2,-0.7981,0.8481,0.14821,-0.19821,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,7.985072856134656e-42,8.853364097826867e-27,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.3,-0.7981,0.8481,0.23481,-0.28481,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,1.3844863227349053e-45,5.106208431397488e-23,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.4,-0.7981,0.8481,0.32141,-0.37141,-0.24412,-0.96975,0.6560597360544272,1.0,3.2095370179497236e-72,2.4004820148477467e-49,2.94502341220492e-19,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.5,-0.7981,0.8481,0.40801,-0.45801,-0.24412,-0.96975,0.6560597360544272,0.9999999999999983,3.2095370179497185e-72,4.1620591037870785e-53,1.69855246117742e-15,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.6,-0.7981,0.8481,0.49462,-0.54462,-0.24412,-0.96975,0.6560597360545314,0.9999999999901938,3.20953701791825e-72,7.209144579591014e-57,9.806261555883327e-12,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.7,-0.7981,0.8481,0.58122,-0.63122,-0.24412,-0.96975,0.6560597366543335,0.9999999434420498,3.209536836424889e-72,1.2499524656170603e-60,5.65579502348791e-08,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.8,-0.7981,0.8481,0.66782,-0.71782,-0.24412,-0.96975,0.656063194906458,0.9996739064148444,3.208490408516851e-72,2.1665148246646575e-64,0.00032609358515556296,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.9,-0.7981,0.8481,0.75442,-0.80442,-0.24412,-0.96975,0.6629854552155906,0.34705718229440924,1.1138928739192319e-72,1.3041097205061053e-68,0.6529428177055908,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-1.0,-0.73102,0.83102,-0.91603,0.81603,-0.22775,-0.97372,0.6666666137941641,0.0,1.3383895439632209e-76,0.9999999557315148,-3.504026845454279e-08,-2.579802913476947e-08,0.0,0.0,0.0,5.964265431639272e-08,4.546413493985378e-08,0.0,0.0
1.0,0.0,-0.8,-0.9,-0.73102,0.83102,-0.82942,0.72942,-0.22775,-0.97372,0.6666661788762509,5.32744727978785e-05,7.726519578835126e-73,0.9999467255272022,1.997173733115878e-68,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.8,-0.73102,0.83102,-0.74282,0.64282,-0.22775,-0.97372,0.6645144875361837,0.2350521962362366,3.4090161777064086e-69,0.7649478037637634,5.082193678107049e-61,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.7,-0.73102,0.83102,-0.65622,0.55622,-0.22775,-0.97372,0.657515654820237,0.9994360607913078,1.4495051543345173e-68,0.000563939208692235,1.2463273535119655e-56,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.6,-0.73102,0.83102,-0.56962,0.46962,-0.22775,-0.97372,0.6575102806107435,0.9999997787701436,6.617444900424222e-24,0.0,-9.783337134286185e-08,0.0,2.9346098068004823e-07,4.4399533389907325e-08,-1.879719981658456e-08,0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.5,-0.73102,0.83102,-0.48301,0.38301,-0.22775,-0.97372,0.6575104912574501,0.9999999999616805,1.6155871338926322e-27,0.0,-1.6945818647171674e-11,1.6155871338926322e-27,5.083067761405613e-11,7.690488741389044e-12,-3.255882269968731e-12,0.0,0.0,0.0,0.0
