j1,j2,j3,j4,e1,e2,Eigenvalue3,Eigenvalue4,First Eigenvector Comp 3,First Eigenvector Comp 4,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12,density_fin_13
1.0,0.0,-0.9,-1.0,0.275,0.725,-0.725,-0.275,-1.0,0.0,1.652675873040498e-20,3.720075976020836e-44,1.0648786602415064e-63,1.0,2.8625185805493937e-20,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.9,0.275,0.675,-0.725,-0.225,-1.0,0.0,1.113564243921418e-22,3.720075976020836e-44,1.580420060273613e-61,1.0,1.9287498479639178e-22,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.8,0.275,0.625,-0.725,-0.175,-1.0,0.0,7.503136855619196e-25,3.720075976020836e-44,2.3455513385429143e-59,1.0,1.2995814250075033e-24,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.7,0.275,0.575,-0.725,-0.125,-1.0,0.0,5.0555738460046926e-27,3.720075976020836e-44,3.481106839904336e-57,1.0,8.756510762696521e-27,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.6,0.275,0.525,-0.725,-0.075,-1.0,0.0,3.4064188624342294e-29,3.720075976020836e-44,5.166420632837862e-55,1.0,5.900090541597062e-29,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.5,0.275,0.475,-0.725,-0.025,-1.0,0.0,2.295226975176684e-31,3.720075976020836e-44,7.667648073722e-53,1.0,3.975449735908647e-31,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.4,0.275,0.425,-0.725,0.025,-1.0,0.0,1.5465117709611753e-33,3.720075976020836e-44,1.1379798735078682e-50,1.0,2.678636961808078e-33,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.3,0.275,0.375,-0.725,0.075,-1.0,0.0,1.0420314346199892e-35,3.720075976020836e-44,1.6889118802245324e-48,1.0,1.8048513878454153e-35,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.2,0.275,0.325,-0.725,0.125,-1.0,0.0,7.021152602915017e-38,3.720075976020836e-44,2.5065674758999535e-46,1.0,1.2160992992528256e-37,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.1,0.275,0.275,-0.725,0.175,-1.0,0.0,4.731187401801719e-40,3.720075976020836e-44,3.720075976020836e-44,1.0,8.194012623990516e-40,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,-0.0,0.275,0.225,-0.725,0.225,-1.0,0.0,8.70868061588903e-42,3.720075976020836e-44,5.521082277028533e-42,1.0,5.521082277028533e-42,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.1,0.275,0.175,-0.725,0.275,-1.0,0.0,8.194227402677133e-40,3.720075976020836e-44,8.194012623990516e-40,1.0,3.720075976020836e-44,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.2,0.275,0.125,-0.725,0.325,-1.0,0.0,1.216099300699993e-37,3.720075976020836e-44,1.2160992992528256e-37,1.0,2.5065674758999535e-46,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.3,0.275,0.075,-0.725,0.375,-1.0,0.0,1.8048513878455129e-35,3.720075976020836e-44,1.8048513878454153e-35,1.0,1.6889118802245324e-48,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.4,0.275,0.025,-0.725,0.425,-1.0,0.0,2.678636961808078e-33,3.720075976020836e-44,2.678636961808078e-33,1.0,1.1379798735078682e-50,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.5,0.275,-0.025,-0.725,0.475,-1.0,0.0,3.975449735908647e-31,3.720075976020836e-44,3.975449735908647e-31,1.0,7.667648073722e-53,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.6,0.275,-0.075,-0.725,0.525,-1.0,0.0,5.900090541597062e-29,3.720075976020836e-44,5.900090541597062e-29,1.0,5.166420632837862e-55,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.7,0.275,-0.125,-0.725,0.575,-1.0,0.0,8.756510762696521e-27,3.720075976020836e-44,8.756510762696521e-27,1.0,3.481106839904336e-57,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.8,0.275,-0.175,-0.725,0.625,-1.0,0.0,1.2995814250075033e-24,3.720075976020836e-44,1.2995814250075033e-24,1.0,2.3455513385429143e-59,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.9,0.9,0.275,-0.225,-0.725,0.675,-1.0,0.0,1.9287498479639178e-22,3.720075976020836e-44,1.9287498479639178e-22,1.0,1.580420060273613e-61,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-1.0,0.3,0.7,-0.7,-0.3,-1.0,0.0,2.4527884729054918e-18,3.720075976020836e-44,1.580420060273613e-61,1.0,4.24835425529159e-18,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.9,0.3,0.65,-0.7,-0.25,-1.0,0.0,1.6526758730404986e-20,3.720075976020836e-44,2.3455513385429143e-59,1.0,2.862518580549394e-20,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.8,0.3,0.6,-0.7,-0.2,-1.0,0.0,1.113564243921418e-22,3.720075976020836e-44,3.4811068399043105e-57,1.0,1.9287498479639178e-22,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.7,0.3,0.55,-0.7,-0.15,-1.0,0.0,7.503136855619194e-25,3.720075976020836e-44,5.166420632837862e-55,1.0,1.2995814250075031e-24,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.6,0.3,0.5,-0.7,-0.1,-1.0,0.0,5.0555738460046926e-27,3.720075976020836e-44,7.667648073722e-53,1.0,8.756510762696521e-27,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.5,0.3,0.45,-0.7,-0.05,-1.0,0.0,3.4064188624342294e-29,3.720075976020836e-44,1.1379798735078682e-50,1.0,5.900090541597062e-29,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.4,0.3,0.4,-0.7,-0.0,-1.0,0.0,2.295226975176684e-31,3.720075976020836e-44,1.6889118802245324e-48,1.0,3.975449735908647e-31,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.3,0.3,0.35,-0.7,0.05,-1.0,0.0,1.546511770961426e-33,3.720075976020836e-44,2.506567475899953e-46,1.0,2.678636961808078e-33,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.2,0.3,0.3,-0.7,0.1,-1.0,0.0,1.0420314383398963e-35,3.720075976020836e-44,3.720075976020836e-44,1.0,1.8048513878454153e-35,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.1,0.3,0.25,-0.7,0.15,-1.0,0.0,7.021704686077045e-38,3.720075976020836e-44,5.521082277028533e-42,1.0,1.2160992992528256e-37,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,-0.0,0.3,0.2,-0.7,0.2,-1.0,0.0,1.2924828018194634e-39,3.720075976020836e-44,8.194012623990516e-40,1.0,8.194012623990516e-40,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.1,0.3,0.15,-0.7,0.25,-1.0,0.0,1.2161311752362142e-37,3.720075976020836e-44,1.2160992992528256e-37,1.0,5.521082277028533e-42,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.2,0.3,0.1,-0.7,0.3,-1.0,0.0,1.8048513899932022e-35,3.720075976020836e-44,1.8048513878454153e-35,1.0,3.720075976020836e-44,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.3,0.3,0.05,-0.7,0.35,-1.0,0.0,2.678636961808223e-33,3.720075976020836e-44,2.678636961808078e-33,1.0,2.506567475899953e-46,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.4,0.3,0.0,-0.7,0.4,-1.0,0.0,3.975449735908647e-31,3.720075976020836e-44,3.975449735908647e-31,1.0,1.6889118802245324e-48,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.5,0.3,-0.05,-0.7,0.45,-1.0,0.0,5.900090541597062e-29,3.720075976020836e-44,5.900090541597062e-29,1.0,1.1379798735078682e-50,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.6,0.3,-0.1,-0.7,0.5,-1.0,0.0,8.756510762696521e-27,3.720075976020836e-44,8.756510762696521e-27,1.0,7.667648073722e-53,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.7,0.3,-0.15,-0.7,0.55,-1.0,0.0,1.2995814250075031e-24,3.720075976020836e-44,1.2995814250075031e-24,1.0,5.166420632837862e-55,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.8,0.3,-0.2,-0.7,0.6,-1.0,0.0,1.9287498479639178e-22,3.720075976020836e-44,1.9287498479639178e-22,1.0,3.4811068399043105e-57,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.8,0.9,0.3,-0.25,-0.7,0.65,-1.0,0.0,2.862518580549394e-20,3.720075976020836e-44,2.862518580549394e-20,1.0,2.3455513385429143e-59,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-1.0,0.325,0.675,-0.675,-0.325,-1.0,0.0,3.6402608587428836e-16,3.7200759760208336e-44,2.345551338542913e-59,0.9999999999999993,6.305116760146985e-16,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.9,0.325,0.625,-0.675,-0.275,-1.0,0.0,2.4527884729054914e-18,3.7200759760208366e-44,3.481106839904311e-57,1.0,4.248354255291589e-18,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.8,0.325,0.575,-0.675,-0.225,-1.0,0.0,1.652675873040498e-20,3.7200759760208366e-44,5.166420632837899e-55,1.0,2.8625185805493937e-20,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.7,0.325,0.525,-0.675,-0.175,-1.0,0.0,1.113564243921418e-22,3.7200759760208366e-44,7.667648073722001e-53,1.0,1.928749847963918e-22,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.6,0.325,0.475,-0.675,-0.125,-1.0,0.0,7.503136855619196e-25,3.7200759760208366e-44,1.1379798735078682e-50,1.0,1.2995814250075033e-24,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.5,0.325,0.425,-0.675,-0.075,-1.0,0.0,5.055573846004692e-27,3.7200759760208366e-44,1.6889118802245324e-48,1.0,8.75651076269652e-27,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.4,0.325,0.375,-0.675,-0.025,-1.0,0.0,3.4064188624342294e-29,3.7200759760208366e-44,2.5065674758999535e-46,1.0,5.900090541597062e-29,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.3,0.325,0.325,-0.675,0.025,-1.0,0.0,2.2952269751770563e-31,3.7200759760208366e-44,3.7200759760208366e-44,1.0,3.975449735908647e-31,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.2,0.325,0.275,-0.675,0.075,-1.0,0.0,1.5465117764822577e-33,3.7200759760208366e-44,5.521082277028533e-42,1.0,2.678636961808078e-33,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.1,0.325,0.225,-0.675,0.125,-1.0,0.0,1.0421133747460602e-35,3.7200759760208366e-44,8.194012623990516e-40,1.0,1.8048513878454153e-35,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,-0.0,0.325,0.175,-0.675,0.175,-1.0,0.0,1.91821455703776e-37,3.7200759760208366e-44,1.2160992992528256e-37,1.0,1.2160992992528256e-37,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.1,0.325,0.125,-0.675,0.225,-1.0,0.0,1.8048986959993573e-35,3.7200759760208366e-44,1.8048513878454153e-35,1.0,8.194012623990516e-40,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.2,0.325,0.075,-0.675,0.275,-1.0,0.0,2.6786369649956764e-33,3.7200759760208366e-44,2.678636961808078e-33,1.0,5.521082277028533e-42,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.3,0.325,0.025,-0.675,0.325,-1.0,0.0,3.975449735908861e-31,3.7200759760208366e-44,3.975449735908647e-31,1.0,3.7200759760208366e-44,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.4,0.325,-0.025,-0.675,0.375,-1.0,0.0,5.900090541597062e-29,3.7200759760208366e-44,5.900090541597062e-29,1.0,2.5065674758999535e-46,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.5,0.325,-0.075,-0.675,0.425,-1.0,0.0,8.75651076269652e-27,3.7200759760208366e-44,8.75651076269652e-27,1.0,1.6889118802245324e-48,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.6,0.325,-0.125,-0.675,0.475,-1.0,0.0,1.2995814250075033e-24,3.7200759760208366e-44,1.2995814250075033e-24,1.0,1.1379798735078682e-50,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.7,0.325,-0.175,-0.675,0.525,-1.0,0.0,1.928749847963918e-22,3.7200759760208366e-44,1.928749847963918e-22,1.0,7.667648073722001e-53,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.8,0.325,-0.225,-0.675,0.575,-1.0,0.0,2.8625185805493937e-20,3.7200759760208366e-44,2.8625185805493937e-20,1.0,5.166420632837899e-55,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.7,0.9,0.325,-0.275,-0.675,0.625,-1.0,0.0,4.248354255291589e-18,3.7200759760208366e-44,4.248354255291589e-18,1.0,3.481106839904311e-57,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-1.0,0.35,0.65,-0.65,-0.35,-1.0,0.0,5.402626140034395e-14,3.7200759760204876e-44,3.4811068399039845e-57,0.9999999999999064,9.357622968839299e-14,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.9,0.35,0.6,-0.65,-0.3,-1.0,0.0,3.6402608587428836e-16,3.720075976020833e-44,5.1664206328378574e-55,0.9999999999999993,6.305116760146985e-16,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.8,0.35,0.55,-0.65,-0.25,-1.0,0.0,2.4527884729054914e-18,3.7200759760208356e-44,7.667648073722e-53,1.0,4.248354255291589e-18,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.7,0.35,0.5,-0.65,-0.2,-1.0,0.0,1.652675873040498e-20,3.7200759760208356e-44,1.1379798735078682e-50,1.0,2.8625185805493937e-20,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.6,0.35,0.45,-0.65,-0.15,-1.0,0.0,1.113564243921418e-22,3.7200759760208356e-44,1.688911880224532e-48,1.0,1.9287498479639178e-22,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.5,0.35,0.4,-0.65,-0.1,-1.0,0.0,7.503136855619194e-25,3.7200759760208356e-44,2.506567475899953e-46,1.0,1.2995814250075031e-24,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.4,0.35,0.35,-0.65,-0.05,-1.0,0.0,5.055573846004692e-27,3.7200759760208356e-44,3.7200759760208356e-44,1.0,8.75651076269652e-27,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.3,0.35,0.3,-0.65,-0.0,-1.0,0.0,3.4064188624347803e-29,3.7200759760208356e-44,5.5210822770285325e-42,1.0,5.900090541597061e-29,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.2,0.35,0.25,-0.65,0.05,-1.0,0.0,2.2952269833706968e-31,3.7200759760208356e-44,8.194012623990515e-40,1.0,3.975449735908647e-31,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.1,0.35,0.2,-0.65,0.1,-1.0,0.0,1.5466333808911006e-33,3.7200759760208356e-44,1.2160992992528256e-37,1.0,2.678636961808078e-33,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,-0.0,0.35,0.15,-0.65,0.15,-1.0,0.0,2.846882822465235e-35,3.7200759760208356e-44,1.804851387845415e-35,1.0,1.804851387845415e-35,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.1,0.35,0.1,-0.65,0.2,-1.0,0.0,2.6787071733338568e-33,3.7200759760208356e-44,2.678636961808078e-33,1.0,1.2160992992528256e-37,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.2,0.35,0.05,-0.65,0.25,-1.0,0.0,3.975449740639462e-31,3.7200759760208356e-44,3.975449735908647e-31,1.0,8.194012623990515e-40,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.3,0.35,0.0,-0.65,0.3,-1.0,0.0,5.900090541597379e-29,3.7200759760208356e-44,5.900090541597061e-29,1.0,5.5210822770285325e-42,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.4,0.35,-0.05,-0.65,0.35,-1.0,0.0,8.75651076269652e-27,3.7200759760208356e-44,8.75651076269652e-27,1.0,3.7200759760208356e-44,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.5,0.35,-0.1,-0.65,0.4,-1.0,0.0,1.2995814250075031e-24,3.7200759760208356e-44,1.2995814250075031e-24,1.0,2.506567475899953e-46,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.6,0.35,-0.15,-0.65,0.45,-1.0,0.0,1.9287498479639178e-22,3.7200759760208356e-44,1.9287498479639178e-22,1.0,1.688911880224532e-48,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.7,0.35,-0.2,-0.65,0.5,-1.0,0.0,2.8625185805493937e-20,3.7200759760208356e-44,2.8625185805493937e-20,1.0,1.1379798735078682e-50,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.8,0.35,-0.25,-0.65,0.55,-1.0,0.0,4.248354255291589e-18,3.7200759760208356e-44,4.248354255291589e-18,1.0,7.667648073722e-53,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.6,0.9,0.35,-0.3,-0.65,0.6,-1.0,0.0,6.305116760146985e-16,3.720075976020833e-44,6.305116760146985e-16,0.9999999999999993,5.1664206328378574e-55,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.5,-1.0,0.375,0.625,-0.625,-0.375,-1.0,0.0,-1.3887943864771146e-11,3.7200759759691717e-44,-1.3887943864771144e-11,0.999999999986112,1.6155871338926322e-27,0.0,0.0,2.9511880712638687e-11,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.5,-0.9,0.375,0.575,-0.625,-0.325,-1.0,0.0,5.402626140034395e-14,3.720075976020488e-44,7.667648073721338e-53,0.9999999999999063,9.357622968839299e-14,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.0,-0.5,-0.8,0.375,0.525,-0.625,-0.275,-1.0,0.0,3.640260858742884e-16,3.720075976020834e-44,1.1379798735078677e-50,0.9999999999999994,6.305116760146986e-16,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
