j1,j3,j2,j4,Eigenvalue1,Eigenvalue2,e3,e4,First Eigenvector Comp 1,First Eigenvector Comp 2,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12
-1.0,0.0,-0.9,-0.6,-0.95197,0.00197,-0.04462,0.99462,-0.88785,-0.46013,0.35320470565087786,0.955947763841878,0.0,0.010447731709795465,-9.886568560352194e-18,0.017597775479246743,0.0,0.01583212826175246,0.0,0.00017450825994019668,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.5,-0.95197,0.00197,0.04199,0.90801,-0.88785,-0.46013,0.35199914838922575,0.959428429320508,0.0,0.006748376090030483,-9.920449878242366e-18,0.017664251185411373,0.0,0.015888778203140868,0.0,0.00027007232570563537,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.4,-0.95197,0.00197,0.12859,0.82141,-0.88785,-0.46013,0.3511734431494489,0.9616434039509842,0.0,0.0043064389491942415,-9.947554932554503e-18,0.01770874230682516,0.0,0.0159239206952897,0.0,0.0004174008671299893,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.3,-0.95197,0.00197,0.21519,0.73481,-0.88785,-0.46013,0.35057534327395234,0.9629992768594748,0.0,0.0026726534456219374,-9.947554932554503e-18,0.017739441116202938,0.0,0.015943996128397017,0.0,0.0006445388706014836,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.2,-0.95197,0.00197,0.30179,0.64821,-0.88785,-0.46013,0.3500931593356796,0.9637476126355955,0.0,0.0015428122638516096,-9.974659986866641e-18,0.017762070288733577,0.0,0.015952718077412918,0.0,0.0009946927460298606,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.1,-0.95197,0.00197,0.3884,0.5616,-0.88785,-0.46013,0.349635990477754,0.964028182858656,0.0,0.0007046272566630404,-9.974659986866641e-18,0.017780887836117667,0.0,0.015951702569925345,0.0,0.0015345049445130781,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.0,-0.95197,0.00197,0.475,0.475,-0.88785,-0.46013,0.34911740049891904,0.9638933426007291,1.734723475976807e-18,-9.324138683375338e-18,-9.974659986866641e-18,0.017799447307985012,0.0,0.01594074262850162,0.0,0.0023663721423978377,0.0,0.0,0.0
-1.0,0.0,-0.9,0.1,-0.95197,0.00197,0.5616,0.3884,-0.88785,-0.46013,0.349635990477754,0.964028182858656,0.0,-8.890457814381136e-18,0.0007046272566630398,0.017780887836117667,0.0,0.015951702569925345,0.0,0.0015345049445130775,0.0,0.0,0.0
-1.0,0.0,-0.9,0.2,-0.95197,0.00197,0.64821,0.30179,-0.88785,-0.46013,0.3500931593356796,0.9637476126355955,0.0,-8.836247705756861e-18,0.0015428122638516087,0.017762070288733577,0.0,0.015952718077412918,0.0,0.0009946927460298602,0.0,0.0,0.0
-1.0,0.0,-0.9,0.3,-0.95197,0.00197,0.73481,0.21519,-0.88785,-0.46013,0.35057534327395234,0.9629992768594748,0.0,-8.863352760068999e-18,0.0026726534456219366,0.017739441116202938,0.0,0.015943996128397017,0.0,0.0006445388706014833,0.0,0.0,0.0
-1.0,0.0,-0.9,0.4,-0.95197,0.00197,0.82141,0.12859,-0.88785,-0.46013,0.3511734431494489,0.9616434039509842,0.0,-8.836247705756861e-18,0.004306438949194241,0.01770874230682516,0.0,0.0159239206952897,0.0,0.0004174008671299891,0.0,0.0,0.0
-1.0,0.0,-0.9,0.5,-0.95197,0.00197,0.90801,0.04199,-0.88785,-0.46013,0.35199914838922575,0.959428429320508,0.0,-8.822695178600792e-18,0.006748376090030481,0.017664251185411373,0.0,0.015888778203140868,0.0,0.0002700723257056352,0.0,0.0,0.0
-1.0,0.0,-0.9,0.6,-0.95197,0.00197,0.99462,-0.04462,-0.88785,-0.46013,0.35320470565087786,0.955947763841878,0.0,-8.78881386071062e-18,0.010447731709795464,0.017597775479246743,0.0,0.01583212826175246,0.0,0.0001745082599401966,0.0,0.0,0.0
