j1,j4,j2,j3,Eigenvalue1,Eigenvalue2,e3,e4,First Eigenvector Comp 1,First Eigenvector Comp 2,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12
1.0,0.0,-0.9,-0.9,-1.15,0.75,0.2,0.2,-0.0,1.0,3.3306690738754696e-16,3.885780586188048e-16,0.0,-2.7755575615628914e-17,2.7755575615628914e-17,0.2866892937568818,0.6152268028026581,0.0,0.0,0.06629328455997113,0.031790618880488605,0.0,-0.0
1.0,0.0,-0.9,-0.8,-1.10101,0.75101,0.175,0.175,0.02339,0.99973,0.0,1.1102230246251565e-16,-2.7755575615628914e-17,-2.7755575615628914e-17,5.551115123125783e-17,0.2826154770350677,0.6142627226762004,0.0,0.0,0.06829936918972598,0.03482243109900586,0.0,-0.0
1.0,0.0,-0.9,-0.7,-1.05416,0.75416,0.15,0.15,0.04795,0.99885,-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-2.7755575615628914e-17,2.7755575615628914e-17,0.2785766879086078,0.6128791568138864,0.0,0.0,0.07053976158705687,0.038004393690449195,0.0,-0.0
1.0,0.0,-0.9,-0.6,-1.00959,0.75959,0.125,0.125,0.07363,0.99729,1.1102230246251565e-16,2.220446049250313e-16,-8.326672684688674e-17,-2.7755575615628914e-17,0.0,0.2745730237062648,0.6110533081733013,0.0,0.0,0.07302783334972486,0.041345834770708786,0.0,-0.0
1.0,0.0,-0.9,-0.5,-0.96747,0.76747,0.1,0.1,0.10034,0.99495,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,-2.7755575615628914e-17,2.7755575615628914e-17,0.2706050068335607,0.6087576835461694,0.0,0.0,0.07577956752685158,0.0448577420934184,0.0,-0.0
1.0,0.0,-0.9,-0.4,-0.92794,0.77794,0.075,0.075,0.12797,0.99178,1.1102230246251565e-16,1.1102230246251565e-16,0.0,-2.7755575615628914e-17,2.7755575615628914e-17,0.2666728432638764,0.6059710229199771,0.0,0.0,0.07880739347293704,0.04854874034320929,0.0,-0.0
1.0,0.0,-0.9,-0.3,-0.89113,0.79113,0.05,0.05,0.15636,0.9877,-1.1102230246251565e-16,0.0,0.0,0.0,5.551115123125783e-17,0.2627767618049228,0.6026747422663545,0.0,0.0,0.08212215884222197,0.05242633708650059,0.0,-0.0
1.0,0.0,-0.9,-0.2,-0.85717,0.80717,0.025,0.025,0.18533,0.98268,-2.220446049250313e-16,-2.7755575615628914e-16,-8.326672684688674e-17,2.7755575615628914e-17,5.551115123125783e-17,0.25891720005857044,0.5988512124051774,0.0,0.0,0.0857340760225652,0.056497511513687225,0.0,-0.0
1.0,0.0,-0.9,-0.1,-0.82614,0.82614,0.0,0.0,0.21466,0.97669,1.1102230246251565e-16,1.6653345369377348e-16,-5.551115123125783e-17,2.7755575615628914e-17,5.551115123125783e-17,0.25509424486758997,0.5944927069315991,0.0,0.0,0.08964765790859835,0.060765390292212534,0.0,-0.0
1.0,0.0,-0.9,-0.0,-0.7981,0.8481,-0.025,-0.025,-0.24412,-0.96975,1.1102230246251565e-16,5.551115123125783e-17,-2.7755575615628914e-17,0.0,5.551115123125783e-17,0.2513080664543282,0.5895959864858282,0.0,0.0,0.09386474929730831,0.06523119776253522,0.0,-0.0
1.0,0.0,-0.9,0.1,-0.7731,0.8731,-0.05,-0.05,-0.27346,-0.96188,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.24755907640424693,0.5841605034970934,0.0,0.0,0.09838552679197896,0.0698948933066805,0.0,-0.0
1.0,0.0,-0.9,0.2,-0.75114,0.90114,-0.075,-0.075,-0.30244,-0.95317,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,0.24384746134572774,0.5781953585882403,0.0,0.0,0.10320457276957837,0.07475260729645357,0.0,-0.0
1.0,0.0,-0.9,0.3,-0.73217,0.93217,-0.1,-0.1,-0.33084,-0.94369,-2.220446049250313e-16,-4.996003610813204e-16,0.0,5.551115123125783e-17,5.551115123125783e-17,0.2401731831972183,0.5717190487456026,0.0,0.0,0.10831102338414621,0.07979674467303326,0.0,-0.0
1.0,0.0,-0.9,0.4,-0.71613,0.96613,-0.125,-0.125,-0.35844,-0.93355,-4.440892098500626e-16,-5.551115123125783e-16,-8.326672684688674e-17,-5.551115123125783e-17,0.0,0.23653644595527346,0.564752278882415,0.0,0.0,0.113692630882378,0.0850186442799343,0.0,-0.0
1.0,0.0,-0.9,0.5,-0.70294,1.00294,-0.15,-0.15,-0.38506,-0.92289,-3.3306690738754696e-16,-2.7755575615628914e-16,-8.326672684688674e-17,-5.551115123125783e-17,0.0,0.23293753818328525,0.5573195553393927,0.0,0.0,0.11933488217673356,0.0904080243005888,0.0,-0.0
1.0,0.0,-0.9,0.6,-0.69247,1.04247,-0.175,-0.175,-0.41058,-0.91182,0.0,-1.1102230246251565e-16,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.22937639936076104,0.5494540734350754,0.0,0.0,0.12521827787782958,0.09595124932633413,0.0,-0.0
1.0,0.0,-0.9,0.7,-0.68459,1.08459,-0.2,-0.2,-0.43488,-0.90049,-2.220446049250313e-16,-1.6653345369377348e-16,-2.7755575615628914e-17,0.0,5.551115123125783e-17,0.22585317988445933,0.5411889016284103,0.0,0.0,0.13132331868672087,0.10163459980040973,0.0,-0.0
1.0,0.0,-0.9,0.8,-0.67916,1.12916,-0.225,-0.225,-0.4579,-0.889,-1.1102230246251565e-16,-5.551115123125783e-17,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.2223680555860937,0.5325585470929945,0.0,0.0,0.1376296502715851,0.10744374704932659,0.0,-0.0
1.0,0.0,-0.9,0.9,-0.67601,1.17601,-0.25,-0.25,-0.47961,-0.87748,-1.1102230246251565e-16,-2.7755575615628914e-16,-8.326672684688674e-17,0.0,5.551115123125783e-17,0.21892088888521463,0.5236020819543331,0.0,0.0,0.14411434456309824,0.11336268459735434,0.0,-0.0
1.0,0.0,-0.8,-1.0,-1.15394,0.75394,0.2,0.2,-0.04544,0.99897,2.220446049250313e-16,3.3306690738754696e-16,0.0,0.0,5.551115123125783e-17,0.28674473697756003,0.6145121626910841,0.0,0.0,0.06669394800005192,0.03204915233130366,0.0,-0.0
1.0,0.0,-0.8,-0.9,-1.10101,0.75101,0.175,0.175,-0.02339,0.99973,0.0,1.1102230246251565e-16,-2.7755575615628914e-17,-2.7755575615628914e-17,5.551115123125783e-17,0.2826154770350677,0.6142627226762004,0.0,0.0,0.06829936918972598,0.03482243109900586,0.0,-0.0
1.0,0.0,-0.8,-0.8,-1.05,0.75,0.15,0.15,-0.0,1.0,-1.1102230246251565e-16,-2.220446049250313e-16,-2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.2785210965736438,0.6136315054805461,0.0,0.0,0.07011697565727902,0.03773042228853121,0.0,-0.0
1.0,0.0,-0.8,-0.7,-1.00107,0.75107,0.125,0.125,0.02472,0.99969,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.6653345369377348e-16,-2.7755575615628914e-17,0.0,0.2744618145847036,0.6125911154029415,0.0,0.0,0.07216280029855351,0.0407842697138017,0.0,-0.0
1.0,0.0,-0.8,-0.6,-0.9544,0.7544,0.1,0.1,0.05075,0.99871,0.0,0.0,-2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.27043803888757467,0.6111111432006003,0.0,0.0,0.07445458143945663,0.04399623647236839,0.0,-0.0
1.0,0.0,-0.8,-0.5,-0.91016,0.76016,0.075,0.075,0.07801,0.99695,0.0,-2.220446049250313e-16,8.326672684688674e-17,5.551115123125783e-17,8.326672684688674e-17,0.26645001777957067,0.6091636966802133,0.0,0.0,0.07700863358911043,0.047377651951105666,0.0,-0.0
1.0,0.0,-0.8,-0.4,-0.86854,0.76854,0.05,0.05,0.10641,0.99432,0.0,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,5.551115123125783e-17,0.2624982797752737,0.6067181087682774,0.0,0.0,0.07984280405502307,0.050940807401425994,0.0,-0.0
1.0,0.0,-0.8,-0.3,-0.82967,0.77967,0.025,0.025,0.13579,0.99074,1.1102230246251565e-16,1.6653345369377348e-16,-1.3877787807814457e-16,-5.551115123125783e-17,0.0,0.25858272048532316,0.6037554049991586,0.0,0.0,0.08296828779906558,0.05469358671645266,0.0,-0.0
1.0,0.0,-0.8,-0.2,-0.79373,0.79373,0.0,0.0,0.16597,0.98613,0.0,0.0,-5.551115123125783e-17,-2.7755575615628914e-17,2.7755575615628914e-17,0.25470402526198677,0.600248651648993,0.0,0.0,0.08640068129723476,0.058646641791785505,0.0,-0.0
1.0,0.0,-0.8,-0.1,-0.76081,0.81081,-0.025,-0.025,-0.19671,-0.98046,-2.220446049250313e-16,-3.3306690738754696e-16,-1.3877787807814457e-16,-2.7755575615628914e-17,2.7755575615628914e-17,0.2508620593388984,0.5961880553795115,0.0,0.0,0.09014579120814262,0.06280409407344795,0.0,-0.0
1.0,0.0,-0.8,-0.0,-0.73102,0.83102,-0.05,-0.05,-0.22775,-0.97372,0.0,-5.551115123125783e-17,-1.3877787807814457e-16,0.0,0.0,0.2470572574927772,0.5915613132343436,0.0,0.0,0.09421069878972205,0.06717073048315743,0.0,-0.0
1.0,0.0,-0.8,0.1,-0.70442,0.85442,-0.075,-0.075,-0.25882,-0.96593,3.3306690738754696e-16,3.885780586188048e-16,8.326672684688674e-17,0.0,5.551115123125783e-17,0.2432898517212148,0.5863660559509033,0.0,0.0,0.0985967153481966,0.0717473769796847,0.0,-0.0
1.0,0.0,-0.8,0.2,-0.68102,0.88102,-0.1,-0.1,-0.28962,-0.95714,2.220446049250313e-16,1.6653345369377348e-16,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.23955991714472832,0.580609677978993,0.0,0.0,0.10329946598125077,0.0765309388950277,0.0,-0.0
1.0,0.0,-0.8,0.3,-0.66081,0.91081,-0.125,-0.125,-0.31988,-0.94746,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,5.551115123125783e-17,0.23586773356630608,0.5743039012377807,0.0,0.0,0.10831195867621715,0.08151640651969579,0.0,-0.0
1.0,0.0,-0.8,0.4,-0.64373,0.94373,-0.15,-0.15,-0.34934,-0.937,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,5.551115123125783e-17,0.23221342440470855,0.5674698220080325,0.0,0.0,0.11362174399859096,0.08669500958866783,0.0,-0.0
1.0,0.0,-0.8,0.5,-0.62967,0.97967,-0.175,-0.175,-0.37777,-0.9259,0.0,0.0,-8.326672684688674e-17,0.0,0.0,0.22859691143918848,0.5601375766534025,0.0,0.0,0.11921112765451401,0.09205438425289512,0.0,-0.0
1.0,0.0,-0.8,0.6,-0.61854,1.01854,-0.2,-0.2,-0.40501,-0.91431,-4.440892098500626e-16,-6.661338147750939e-16,-8.326672684688674e-17,0.0,5.551115123125783e-17,0.2250186871169391,0.5523340740032187,0.0,0.0,0.12506411172838253,0.09758312715146047,0.0,-0.0
1.0,0.0,-0.8,0.7,-0.61016,1.06016,-0.225,-0.225,-0.43092,-0.90239,-3.3306690738754696e-16,-4.440892098500626e-16,-2.7755575615628914e-17,0.0,0.0,0.2214784262985581,0.5441015465451313,0.0,0.0,0.1311559759335455,0.10326405122276558,0.0,-0.0
1.0,0.0,-0.8,0.8,-0.6044,1.1044,-0.25,-0.25,-0.45541,-0.89028,-2.220446049250313e-16,-2.220446049250313e-16,-1.6653345369377348e-16,0.0,5.551115123125783e-17,0.217976595384953,0.535473464123894,0.0,0.0,0.1374668732987626,0.10908306719239075,0.0,-0.0
1.0,0.0,-0.8,0.9,-0.60107,1.15107,-0.275,-0.275,-0.47844,-0.87812,0.0,2.7755575615628914e-16,-1.1102230246251565e-16,0.0,5.551115123125783e-17,0.2145130313545698,0.5264929596171217,0.0,0.0,0.14397149678487808,0.11502251224343009,0.0,-0.0
1.0,0.0,-0.7,-1.0,-1.10908,0.75908,0.175,0.175,-0.06971,0.99757,1.1102230246251565e-16,0.0,0.0,0.0,2.7755575615628914e-17,0.28272653731891256,0.6128017812403204,0.0,0.0,0.06911925328317842,0.035352428157588725,0.0,-0.0
1.0,0.0,-0.7,-0.9,-1.05416,0.75416,0.15,0.15,-0.04795,0.99885,-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-2.7755575615628914e-17,2.7755575615628914e-17,0.2785766879086078,0.6128791568138864,0.0,0.0,0.07053976158705687,0.038004393690449195,0.0,-0.0
1.0,0.0,-0.7,-0.8,-1.00107,0.75107,0.125,0.125,-0.02472,0.99969,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.6653345369377348e-16,-2.7755575615628914e-17,0.0,0.2744618145847036,0.6125911154029415,0.0,0.0,0.07216280029855351,0.0407842697138017,0.0,-0.0
1.0,0.0,-0.7,-0.7,-0.95,0.75,0.1,0.1,-0.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.942890293094024e-16,-5.551115123125783e-17,2.7755575615628914e-17,0.2703823881947162,0.6119045041055686,0.0,0.0,0.07400769890815392,0.04370540879156152,0.0,-0.0
1.0,0.0,-0.7,-0.6,-0.90114,0.75114,0.075,0.075,0.02622,0.99966,-1.1102230246251565e-16,-1.1102230246251565e-16,-8.326672684688674e-17,-2.7755575615628914e-17,2.7755575615628914e-17,0.2663387364288585,0.6107867340693776,0.0,0.0,0.07609350578547854,0.04678102371628578,0.0,-0.0
1.0,0.0,-0.7,-0.5,-0.85467,0.75467,0.05,0.05,0.05389,0.99855,0.0,-1.6653345369377348e-16,2.7755575615628914e-17,2.7755575615628914e-17,5.551115123125783e-17,0.26233098350575357,0.6092076872026607,0.0,0.0,0.07843788822983822,0.05002344106174754,0.0,-0.0
1.0,0.0,-0.7,-0.4,-0.81081,0.76081,0.025,0.025,0.08294,0.99655,0.0,0.0,-5.551115123125783e-17,0.0,2.7755575615628914e-17,0.2583597133055493,0.607130849180048,0.0,0.0,0.08106211251251079,0.05344732500189196,0.0,-0.0
1.0,0.0,-0.7,-0.3,-0.76974,0.76974,0.0,0.0,0.11324,0.99357,1.1102230246251565e-16,0.0,-8.326672684688674e-17,0.0,2.7755575615628914e-17,0.25442507313201246,0.6045278286628398,0.0,0.0,0.0839828223468117,0.05706427585833608,0.0,-0.0
1.0,0.0,-0.7,-0.2,-0.73164,0.78164,-0.025,-0.025,-0.14459,-0.98949,-1.1102230246251565e-16,0.0,-5.551115123125783e-17,-2.7755575615628914e-17,2.7755575615628914e-17,0.2505273512603387,0.6013712677949564,0.0,0.0,0.0872160038977205,0.06088537704698441,0.0,-0.0
1.0,0.0,-0.7,-0.1,-0.69666,0.79666,-0.05,-0.05,-0.17676,-0.98425,0.0,0.0,2.7755575615628914e-17,-5.551115123125783e-17,0.0,0.24666672115866753,0.5976402960318387,0.0,0.0,0.0907738689730966,0.06491911383639727,0.0,-0.0
1.0,0.0,-0.7,-0.0,-0.66493,0.81493,-0.075,-0.075,-0.20947,-0.97782,-1.1102230246251565e-16,-1.1102230246251565e-16,-8.326672684688674e-17,-5.551115123125783e-17,0.0,0.24284344868274158,0.5933187848153724,0.0,0.0,0.094665808180606,0.0691719583212803,0.0,-0.0
1.0,0.0,-0.7,0.1,-0.63655,0.83655,-0.1,-0.1,-0.24239,-0.97018,3.3306690738754696e-16,3.885780586188048e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,0.23905785899765397,0.5883971348748813,0.0,0.0,0.09889735157674337,0.07364765455072099,0.0,-0.0
1.0,0.0,-0.7,0.2,-0.61155,0.86155,-0.125,-0.125,-0.27518,-0.96139,0.0,-5.551115123125783e-17,-2.7755575615628914e-17,-5.551115123125783e-17,0.0,0.23530996211901897,0.582879224444969,0.0,0.0,0.10346621499681133,0.07834459843920087,0.0,-0.0
1.0,0.0,-0.7,0.3,-0.58993,0.88993,-0.15,-0.15,-0.3075,-0.95155,0.0,5.551115123125783e-17,-8.326672684688674e-17,0.0,5.551115123125783e-17,0.2315999262582004,0.5767751686526215,0.0,0.0,0.10836639073674706,0.08325851435243102,0.0,-0.0
1.0,0.0,-0.7,0.4,-0.57166,0.92166,-0.175,-0.175,-0.33905,-0.94077,-1.1102230246251565e-16,-3.885780586188048e-16,-5.551115123125783e-17,0.0,5.551115123125783e-17,0.2279280779298625,0.5701011624947737,0.0,0.0,0.11358823985341444,0.08838251972194971,0.0,-0.0
1.0,0.0,-0.7,0.5,-0.55664,0.95664,-0.2,-0.2,-0.36953,-0.92922,3.3306690738754696e-16,4.440892098500626e-16,0.0,0.0,5.551115123125783e-17,0.22429442938630073,0.5628861364442918,0.0,0.0,0.11911474522531576,0.09370468894409133,0.0,-0.0
1.0,0.0,-0.7,0.6,-0.54474,0.99474,-0.225,-0.225,-0.39872,-0.91707,2.220446049250313e-16,1.6653345369377348e-16,5.551115123125783e-17,0.0,5.551115123125783e-17,0.22069905351760494,0.5551644583259633,0.0,0.0,0.12492567083179548,0.09921081732463602,0.0,-0.0
1.0,0.0,-0.7,0.7,-0.53581,1.03581,-0.25,-0.25,-0.42645,-0.90451,3.3306690738754696e-16,4.440892098500626e-16,-1.1102230246251565e-16,0.0,5.551115123125783e-17,0.2171421172476629,0.5469739445507569,0.0,0.0,0.13099871946469932,0.10488521873688063,0.0,-0.0
1.0,0.0,-0.7,0.8,-0.52967,1.07967,-0.275,-0.275,-0.4526,-0.89171,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.21362367510749217,0.5383572721403062,0.0,0.0,0.13730877530018928,0.11071027745201219,0.0,-0.0
1.0,0.0,-0.7,0.9,-0.52614,1.12614,-0.3,-0.3,-0.47712,-0.87884,0.0,0.0,-8.326672684688674e-17,0.0,0.0,0.21014392504909327,0.5293566599183896,0.0,0.0,0.14383094129523108,0.11666847373728609,0.0,-0.0
1.0,0.0,-0.6,-1.0,-1.06652,0.76652,0.15,0.15,-0.09492,0.99548,-1.1102230246251565e-16,0.0,8.326672684688674e-17,0.0,2.7755575615628914e-17,0.27874333599382545,0.6106466839820025,0.0,0.0,0.07179371341414724,0.03881626661002465,0.0,-0.0
1.0,0.0,-0.6,-0.9,-1.00959,0.75959,0.125,0.125,-0.07363,0.99729,1.1102230246251565e-16,2.220446049250313e-16,-8.326672684688674e-17,-2.7755575615628914e-17,0.0,0.2745730237062648,0.6110533081733013,0.0,0.0,0.07302783334972486,0.041345834770708786,0.0,-0.0
1.0,0.0,-0.6,-0.8,-0.9544,0.7544,0.1,0.1,-0.05075,0.99871,0.0,0.0,-2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.27043803888757467,0.6111111432006003,0.0,0.0,0.07445458143945663,0.04399623647236839,0.0,-0.0
1.0,0.0,-0.6,-0.7,-0.90114,0.75114,0.075,0.075,-0.02622,0.99966,-1.1102230246251565e-16,-1.1102230246251565e-16,-8.326672684688674e-17,-2.7755575615628914e-17,2.7755575615628914e-17,0.2663387364288585,0.6107867340693776,0.0,0.0,0.07609350578547854,0.04678102371628578,0.0,-0.0
1.0,0.0,-0.6,-0.6,-0.85,0.75,0.05,0.05,-0.0,1.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,0.26227528729305294,0.6100471197601558,0.0,0.0,0.0779639289799614,0.049713663966830024,0.0,-0.0
1.0,0.0,-0.6,-0.5,-0.80121,0.75121,0.025,0.025,0.0279,0.99961,0.0,5.551115123125783e-17,-1.6653345369377348e-16,-5.551115123125783e-17,2.7755575615628914e-17,0.2582481971720948,0.6088527591704839,0.0,0.0,0.08008892483576499,0.05281011882165647,0.0,-0.0
1.0,0.0,-0.6,-0.4,-0.75498,0.75498,0.0,0.0,0.05745,0.99835,-2.220446049250313e-16,-3.885780586188048e-16,5.551115123125783e-17,5.551115123125783e-17,8.326672684688674e-17,0.2542576329422778,0.6071684686274053,0.0,0.0,0.08248912443768117,0.05608477399263602,0.0,-0.0
1.0,0.0,-0.6,-0.3,-0.71155,0.76155,-0.025,-0.025,-0.08853,-0.99607,2.220446049250313e-16,3.3306690738754696e-16,0.0,0.0,5.551115123125783e-17,0.2503040821075089,0.6049545946461833,0.0,0.0,0.08518767411111146,0.05955364913519612,0.0,-0.0
1.0,0.0,-0.6,-0.2,-0.67111,0.77111,-0.05,-0.05,-0.12098,-0.99265,0.0,-3.3306690738754696e-16,5.551115123125783e-17,5.551115123125783e-17,1.1102230246251565e-16,0.24638754331779583,0.6021814897785739,0.0,0.0,0.08820200874915295,0.06322895815447757,0.0,-0.0
1.0,0.0,-0.6,-0.1,-0.63387,0.78387,-0.075,-0.075,-0.15457,-0.98798,0.0,5.551115123125783e-17,-1.3877787807814457e-16,0.0,5.551115123125783e-17,0.24250841485407837,0.5988171132288614,0.0,0.0,0.09155082949491176,0.06712364242214826,0.0,-0.0
1.0,0.0,-0.6,-0.0,-0.6,0.8,-0.1,-0.1,-0.18898,-0.98198,0.0,-1.6653345369377348e-16,0.0,0.0,5.551115123125783e-17,0.23866694371436498,0.5948378547713278,0.0,0.0,0.09524793327163934,0.07124726824266792,0.0,-0.0
