j1,j2,j3,j4,e1,e2,Eigenvalue3,Eigenvalue4,First Eigenvector Comp 3,First Eigenvector Comp 4,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12,density_fin_13
-1.0,0.0,-1.0,-1.0,-0.75,0.75,-0.25,0.25,0.0,-1.0,1.113564243921418e-22,1.0,7.175095973164411e-66,1.928749847963918e-22,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.9,-0.75,0.7,-0.2,0.25,0.0,-1.0,7.503136855619194e-25,1.0,1.0648786602415064e-63,1.2995814250075031e-24,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.8,-0.75,0.65,-0.15,0.25,0.0,-1.0,5.0555738460046926e-27,1.0,1.580420060273613e-61,8.756510762696521e-27,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.7,-0.75,0.6,-0.1,0.25,0.0,-1.0,3.4064188624342294e-29,1.0,2.3455513385429143e-59,5.900090541597062e-29,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.6,-0.75,0.55,-0.05,0.25,0.0,-1.0,2.295226975176684e-31,1.0,3.481106839904311e-57,3.975449735908647e-31,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.5,-0.75,0.5,-0.0,0.25,0.0,-1.0,1.5465117709611753e-33,1.0,5.166420632837861e-55,2.678636961808078e-33,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.4,-0.75,0.45,0.05,0.25,0.0,-1.0,1.0420314346198203e-35,1.0,7.667648073722e-53,1.8048513878454153e-35,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.3,-0.75,0.4,0.1,0.25,0.0,-1.0,7.021152577850481e-38,1.0,1.1379798735078682e-50,1.2160992992528258e-37,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.2,-0.75,0.35,0.15,0.25,0.0,-1.0,4.730815411093236e-40,1.0,1.6889118802245324e-48,8.194012623990516e-40,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.1,-0.75,0.3,0.2,0.25,0.0,-1.0,3.187848995608086e-42,1.0,2.5065674758999535e-46,5.521082277028533e-42,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,-0.0,-0.75,0.25,0.25,0.25,0.0,-1.0,5.867862842182326e-44,1.0,3.720075976020836e-44,3.720075976020836e-44,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.1,-0.75,0.2,0.25,0.3,-1.0,0.0,5.521226993769228e-42,1.0,5.521082277028533e-42,3.720075976020836e-44,2.5065674758999535e-46,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.2,-0.75,0.15,0.25,0.35,-1.0,0.0,8.194012633741453e-40,1.0,8.194012623990516e-40,3.720075976020836e-44,1.6889118802245324e-48,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.3,-0.75,0.1,0.25,0.4,-1.0,0.0,1.2160992992528916e-37,1.0,1.2160992992528258e-37,3.720075976020836e-44,1.1379798735078682e-50,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.4,-0.75,0.05,0.25,0.45,-1.0,0.0,1.8048513878454153e-35,1.0,1.8048513878454153e-35,3.720075976020836e-44,7.667648073722e-53,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.5,-0.75,0.0,0.25,0.5,-1.0,0.0,2.678636961808078e-33,1.0,2.678636961808078e-33,3.720075976020836e-44,5.166420632837861e-55,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.6,-0.75,-0.05,0.25,0.55,-1.0,0.0,3.975449735908647e-31,1.0,3.975449735908647e-31,3.720075976020836e-44,3.481106839904311e-57,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.7,-0.75,-0.1,0.25,0.6,-1.0,0.0,5.900090541597062e-29,1.0,5.900090541597062e-29,3.720075976020836e-44,2.3455513385429143e-59,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.8,-0.75,-0.15,0.25,0.65,-1.0,0.0,8.756510762696521e-27,1.0,8.756510762696521e-27,3.720075976020836e-44,1.580420060273613e-61,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.9,-0.75,-0.2,0.25,0.7,-1.0,0.0,1.2995814250075031e-24,1.0,1.2995814250075031e-24,3.720075976020836e-44,1.0648786602415064e-63,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-1.0,-0.725,0.725,-0.275,0.275,0.0,-1.0,1.652675873040498e-20,1.0,1.0648786602415064e-63,2.8625185805493937e-20,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.9,-0.725,0.675,-0.225,0.275,0.0,-1.0,1.113564243921418e-22,1.0,1.580420060273613e-61,1.9287498479639178e-22,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.8,-0.725,0.625,-0.175,0.275,0.0,-1.0,7.503136855619196e-25,1.0,2.3455513385429143e-59,1.2995814250075033e-24,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.7,-0.725,0.575,-0.125,0.275,0.0,-1.0,5.0555738460046926e-27,1.0,3.481106839904336e-57,8.756510762696521e-27,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.6,-0.725,0.525,-0.075,0.275,0.0,-1.0,3.4064188624342294e-29,1.0,5.166420632837862e-55,5.900090541597062e-29,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.5,-0.725,0.475,-0.025,0.275,0.0,-1.0,2.295226975176684e-31,1.0,7.667648073722e-53,3.975449735908647e-31,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.4,-0.725,0.425,0.025,0.275,0.0,-1.0,1.5465117709611753e-33,1.0,1.1379798735078682e-50,2.678636961808078e-33,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.3,-0.725,0.375,0.075,0.275,0.0,-1.0,1.0420314346199892e-35,1.0,1.6889118802245324e-48,1.8048513878454153e-35,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.2,-0.725,0.325,0.125,0.275,0.0,-1.0,7.021152602915017e-38,1.0,2.5065674758999535e-46,1.2160992992528256e-37,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.1,-0.725,0.275,0.175,0.275,0.0,-1.0,4.731187401801719e-40,1.0,3.720075976020836e-44,8.194012623990516e-40,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,-0.0,-0.725,0.225,0.225,0.275,0.0,-1.0,8.70868061588903e-42,1.0,5.521082277028533e-42,5.521082277028533e-42,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.1,-0.725,0.175,0.275,0.275,0.0,-1.0,8.194227402677133e-40,1.0,8.194012623990516e-40,3.720075976020836e-44,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.2,-0.725,0.125,0.275,0.325,-1.0,0.0,1.216099300699993e-37,1.0,1.2160992992528256e-37,3.720075976020836e-44,2.5065674758999535e-46,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.3,-0.725,0.075,0.275,0.375,-1.0,0.0,1.8048513878455129e-35,1.0,1.8048513878454153e-35,3.720075976020836e-44,1.6889118802245324e-48,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.4,-0.725,0.025,0.275,0.425,-1.0,0.0,2.678636961808078e-33,1.0,2.678636961808078e-33,3.720075976020836e-44,1.1379798735078682e-50,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.5,-0.725,-0.025,0.275,0.475,-1.0,0.0,3.975449735908647e-31,1.0,3.975449735908647e-31,3.720075976020836e-44,7.667648073722e-53,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.6,-0.725,-0.075,0.275,0.525,-1.0,0.0,5.900090541597062e-29,1.0,5.900090541597062e-29,3.720075976020836e-44,5.166420632837862e-55,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.7,-0.725,-0.125,0.275,0.575,-1.0,0.0,8.756510762696521e-27,1.0,8.756510762696521e-27,3.720075976020836e-44,3.481106839904336e-57,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.8,-0.725,-0.175,0.275,0.625,-1.0,0.0,1.2995814250075033e-24,1.0,1.2995814250075033e-24,3.720075976020836e-44,2.3455513385429143e-59,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.9,0.9,-0.725,-0.225,0.275,0.675,-1.0,0.0,1.9287498479639178e-22,1.0,1.9287498479639178e-22,3.720075976020836e-44,1.580420060273613e-61,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-1.0,-0.7,0.7,-0.3,0.3,0.0,-1.0,2.4527884729054918e-18,1.0,1.580420060273613e-61,4.24835425529159e-18,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.9,-0.7,0.65,-0.25,0.3,0.0,-1.0,1.6526758730404986e-20,1.0,2.3455513385429143e-59,2.862518580549394e-20,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.8,-0.7,0.6,-0.2,0.3,0.0,-1.0,1.113564243921418e-22,1.0,3.4811068399043105e-57,1.9287498479639178e-22,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.7,-0.7,0.55,-0.15,0.3,0.0,-1.0,7.503136855619194e-25,1.0,5.166420632837862e-55,1.2995814250075031e-24,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.6,-0.7,0.5,-0.1,0.3,0.0,-1.0,5.0555738460046926e-27,1.0,7.667648073722e-53,8.756510762696521e-27,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.5,-0.7,0.45,-0.05,0.3,0.0,-1.0,3.4064188624342294e-29,1.0,1.1379798735078682e-50,5.900090541597062e-29,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.4,-0.7,0.4,-0.0,0.3,0.0,-1.0,2.295226975176684e-31,1.0,1.6889118802245324e-48,3.975449735908647e-31,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.3,-0.7,0.35,0.05,0.3,0.0,-1.0,1.546511770961426e-33,1.0,2.506567475899953e-46,2.678636961808078e-33,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.2,-0.7,0.3,0.1,0.3,0.0,-1.0,1.0420314383398963e-35,1.0,3.720075976020836e-44,1.8048513878454153e-35,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.1,-0.7,0.25,0.15,0.3,0.0,-1.0,7.021704686077045e-38,1.0,5.521082277028533e-42,1.2160992992528256e-37,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.0,-0.7,0.2,0.2,0.3,0.0,-1.0,1.2924828018194634e-39,1.0,8.194012623990516e-40,8.194012623990516e-40,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.1,-0.7,0.15,0.25,0.3,0.0,-1.0,1.2161311752362142e-37,1.0,1.2160992992528256e-37,5.521082277028533e-42,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.2,-0.7,0.1,0.3,0.3,0.0,-1.0,1.8048513899932022e-35,1.0,1.8048513878454153e-35,3.720075976020836e-44,3.720075976020836e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.3,-0.7,0.05,0.3,0.35,-1.0,0.0,2.678636961808223e-33,1.0,2.678636961808078e-33,3.720075976020836e-44,2.506567475899953e-46,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.4,-0.7,0.0,0.3,0.4,-1.0,0.0,3.975449735908647e-31,1.0,3.975449735908647e-31,3.720075976020836e-44,1.6889118802245324e-48,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.5,-0.7,-0.05,0.3,0.45,-1.0,0.0,5.900090541597062e-29,1.0,5.900090541597062e-29,3.720075976020836e-44,1.1379798735078682e-50,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.6,-0.7,-0.1,0.3,0.5,-1.0,0.0,8.756510762696521e-27,1.0,8.756510762696521e-27,3.720075976020836e-44,7.667648073722e-53,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.7,-0.7,-0.15,0.3,0.55,-1.0,0.0,1.2995814250075031e-24,1.0,1.2995814250075031e-24,3.720075976020836e-44,5.166420632837862e-55,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.8,-0.7,-0.2,0.3,0.6,-1.0,0.0,1.9287498479639178e-22,1.0,1.9287498479639178e-22,3.720075976020836e-44,3.4811068399043105e-57,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.9,-0.7,-0.25,0.3,0.65,-1.0,0.0,2.862518580549394e-20,1.0,2.862518580549394e-20,3.720075976020836e-44,2.3455513385429143e-59,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-1.0,-0.675,0.675,-0.325,0.325,0.0,-1.0,3.6402608587428836e-16,0.9999999999999993,2.345551338542913e-59,6.305116760146985e-16,3.7200759760208336e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.9,-0.675,0.625,-0.275,0.325,0.0,-1.0,2.4527884729054914e-18,1.0,3.481106839904311e-57,4.248354255291589e-18,3.7200759760208366e-44,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
