j1, j4, j2, j3, Eigenvalue1, Eigenvalue2, e3, e4, First Eigenvector Comp 1, First Eigenvector Comp 2
1.00000, 0.00000, 0.10000, 0.20000, -0.10220, 0.75220, -0.32500, -0.32500, -0.05075, -0.99871
1.00000, 0.00000, 0.10000, 0.30000, -0.05927, 0.75927, -0.35000, -0.35000, -0.10641, -0.99432
1.00000, 0.00000, 0.10000, 0.40000, -0.02186, 0.77186, -0.37500, -0.37500, -0.16597, -0.98613
1.00000, 0.00000, 0.10000, 0.50000, 0.00949, 0.79051, -0.40000, -0.40000, -0.22775, -0.97372
1.00000, 0.00000, 0.10000, 0.60000, 0.03449, 0.81551, -0.42500, -0.42500, -0.28962, -0.95714
1.00000, 0.00000, 0.10000, 0.70000, 0.05314, 0.84686, -0.45000, -0.45000, -0.34934, -0.93700
1.00000, 0.00000, 0.10000, 0.80000, 0.06573, 0.88427, -0.47500, -0.47500, -0.40501, -0.91431
1.00000, 0.00000, 0.10000, 0.90000, 0.07280, 0.92720, -0.50000, -0.50000, -0.45541, -0.89028
1.00000, 0.00000, 0.20000, -1.00000, -0.82178, 0.92178, -0.05000, -0.05000, 0.31388, -0.94946
1.00000, 0.00000, 0.20000, -0.90000, -0.75114, 0.90114, -0.07500, -0.07500, 0.30244, -0.95317
1.00000, 0.00000, 0.20000, -0.80000, -0.68102, 0.88102, -0.10000, -0.10000, 0.28962, -0.95714
1.00000, 0.00000, 0.20000, -0.70000, -0.61155, 0.86155, -0.12500, -0.12500, 0.27518, -0.96139
1.00000, 0.00000, 0.20000, -0.60000, -0.54282, 0.84282, -0.15000, -0.15000, 0.25882, -0.96593
1.00000, 0.00000, 0.20000, -0.50000, -0.47500, 0.82500, -0.17500, -0.17500, 0.24019, -0.97073
1.00000, 0.00000, 0.20000, -0.40000, -0.40828, 0.80828, -0.20000, -0.20000, 0.21887, -0.97575
1.00000, 0.00000, 0.20000, -0.30000, -0.34289, 0.79289, -0.22500, -0.22500, 0.19433, -0.98094
1.00000, 0.00000, 0.20000, -0.20000, -0.27915, 0.77915, -0.25000, -0.25000, 0.16597, -0.98613
1.00000, 0.00000, 0.20000, -0.10000, -0.21744, 0.76744, -0.27500, -0.27500, 0.13308, -0.99111
1.00000, 0.00000, 0.20000, -0.00000, -0.15826, 0.75826, -0.30000, -0.30000, 0.09492, -0.99548
1.00000, 0.00000, 0.20000, 0.10000, -0.10220, 0.75220, -0.32500, -0.32500, 0.05075, -0.99871
1.00000, 0.00000, 0.20000, 0.20000, -0.05000, 0.75000, -0.35000, -0.35000, 0.00000, -1.00000
1.00000, 0.00000, 0.20000, 0.30000, -0.00249, 0.75249, -0.37500, -0.37500, -0.05745, -0.99835
1.00000, 0.00000, 0.20000, 0.40000, 0.03944, 0.76056, -0.40000, -0.40000, -0.12098, -0.99265
1.00000, 0.00000, 0.20000, 0.50000, 0.07500, 0.77500, -0.42500, -0.42500, -0.18898, -0.98198
1.00000, 0.00000, 0.20000, 0.60000, 0.10359, 0.79641, -0.45000, -0.45000, -0.25882, -0.96593
1.00000, 0.00000, 0.20000, 0.70000, 0.12500, 0.82500, -0.47500, -0.47500, -0.32733, -0.94491
1.00000, 0.00000, 0.20000, 0.80000, 0.13944, 0.86056, -0.50000, -0.50000, -0.39155, -0.92016
1.00000, 0.00000, 0.20000, 0.90000, 0.14751, 0.90249, -0.52500, -0.52500, -0.44942, -0.89332
1.00000, 0.00000, 0.30000, -1.00000, -0.80392, 0.95392, -0.07500, -0.07500, 0.34060, -0.94021
1.00000, 0.00000, 0.30000, -0.90000, -0.73217, 0.93217, -0.10000, -0.10000, 0.33084, -0.94369
1.00000, 0.00000, 0.30000, -0.80000, -0.66081, 0.91081, -0.12500, -0.12500, 0.31988, -0.94746
1.00000, 0.00000, 0.30000, -0.70000, -0.58993, 0.88993, -0.15000, -0.15000, 0.30750, -0.95155
1.00000, 0.00000, 0.30000, -0.60000, -0.51962, 0.86962, -0.17500, -0.17500, 0.29344, -0.95598
1.00000, 0.00000, 0.30000, -0.50000, -0.45000, 0.85000, -0.20000, -0.20000, 0.27735, -0.96077
1.00000, 0.00000, 0.30000, -0.40000, -0.38122, 0.83122, -0.22500, -0.22500, 0.25882, -0.96593
1.00000, 0.00000, 0.30000, -0.30000, -0.31347, 0.81347, -0.25000, -0.25000, 0.23732, -0.97143
1.00000, 0.00000, 0.30000, -0.20000, -0.24702, 0.79702, -0.27500, -0.27500, 0.21221, -0.97722
1.00000, 0.00000, 0.30000, -0.10000, -0.18218, 0.78218, -0.30000, -0.30000, 0.18268, -0.98317
1.00000, 0.00000, 0.30000, -0.00000, -0.11941, 0.76941, -0.32500, -0.32500, 0.14778, -0.98902
1.00000, 0.00000, 0.30000, 0.10000, -0.05927, 0.75927, -0.35000, -0.35000, 0.10641, -0.99432
1.00000, 0.00000, 0.30000, 0.20000, -0.00249, 0.75249, -0.37500, -0.37500, 0.05745, -0.99835
1.00000, 0.00000, 0.30000, 0.30000, 0.05000, 0.75000, -0.40000, -0.40000, 0.00000, -1.00000
1.00000, 0.00000, 0.30000, 0.40000, 0.09713, 0.75287, -0.42500, -0.42500, -0.06618, -0.99781
1.00000, 0.00000, 0.30000, 0.50000, 0.13775, 0.76225, -0.45000, -0.45000, -0.14006, -0.99014
1.00000, 0.00000, 0.30000, 0.60000, 0.17086, 0.77914, -0.47500, -0.47500, -0.21887, -0.97575
1.00000, 0.00000, 0.30000, 0.70000, 0.19586, 0.80414, -0.50000, -0.50000, -0.29833, -0.95446
1.00000, 0.00000, 0.30000, 0.80000, 0.21275, 0.83725, -0.52500, -0.52500, -0.37378, -0.92752
1.00000, 0.00000, 0.30000, 0.90000, 0.22213, 0.87787, -0.55000, -0.55000, -0.44159, -0.89722
1.00000, 0.00000, 0.40000, -1.00000, -0.78882, 0.98882, -0.10000, -0.10000, 0.36653, -0.93041
1.00000, 0.00000, 0.40000, -0.90000, -0.71613, 0.96613, -0.12500, -0.12500, 0.35844, -0.93355
1.00000, 0.00000, 0.40000, -0.80000, -0.64373, 0.94373, -0.15000, -0.15000, 0.34934, -0.93700
1.00000, 0.00000, 0.40000, -0.70000, -0.57166, 0.92166, -0.17500, -0.17500, 0.33905, -0.94077
1.00000, 0.00000, 0.40000, -0.60000, -0.50000, 0.90000, -0.20000, -0.20000, 0.32733, -0.94491
1.00000, 0.00000, 0.40000, -0.50000, -0.42883, 0.87883, -0.22500, -0.22500, 0.31388, -0.94946
1.00000, 0.00000, 0.40000, -0.40000, -0.35828, 0.85828, -0.25000, -0.25000, 0.29833, -0.95446
1.00000, 0.00000, 0.40000, -0.30000, -0.28847, 0.83847, -0.27500, -0.27500, 0.28019, -0.95994
1.00000, 0.00000, 0.40000, -0.20000, -0.21962, 0.81962, -0.30000, -0.30000, 0.25882, -0.96593
1.00000, 0.00000, 0.40000, -0.10000, -0.15197, 0.80197, -0.32500, -0.32500, 0.23341, -0.97238
1.00000, 0.00000, 0.40000, -0.00000, -0.08589, 0.78589, -0.35000, -0.35000, 0.20290, -0.97920
1.00000, 0.00000, 0.40000, 0.10000, -0.02186, 0.77186, -0.37500, -0.37500, 0.16597, -0.98613
1.00000, 0.00000, 0.40000, 0.20000, 0.03944, 0.76056, -0.40000, -0.40000, 0.12098, -0.99265
1.00000, 0.00000, 0.40000, 0.30000, 0.09713, 0.75287, -0.42500, -0.42500, 0.06618, -0.99781
1.00000, 0.00000, 0.40000, 0.40000, 0.15000, 0.75000, -0.45000, -0.45000, 0.00000, -1.00000
1.00000, 0.00000, 0.40000, 0.50000, 0.19661, 0.75339, -0.47500, -0.47500, -0.07801, -0.99695
1.00000, 0.00000, 0.40000, 0.60000, 0.23542, 0.76458, -0.50000, -0.50000, -0.16597, -0.98613
1.00000, 0.00000, 0.40000, 0.70000, 0.26519, 0.78481, -0.52500, -0.52500, -0.25882, -0.96593
1.00000, 0.00000, 0.40000, 0.80000, 0.28542, 0.81458, -0.55000, -0.55000, -0.34934, -0.93700
1.00000, 0.00000, 0.40000, 0.90000, 0.29661, 0.85339, -0.57500, -0.57500, -0.43092, -0.90239
1.00000, 0.00000, 0.50000, -1.00000, -0.77639, 1.02639, -0.12500, -0.12500, 0.39155, -0.92016
1.00000, 0.00000, 0.50000, -0.90000, -0.70294, 1.00294, -0.15000, -0.15000, 0.38506, -0.92289
1.00000, 0.00000, 0.50000, -0.80000, -0.62967, 0.97967, -0.17500, -0.17500, 0.37777, -0.92590
1.00000, 0.00000, 0.50000, -0.70000, -0.55664, 0.95664, -0.20000, -0.20000, 0.36953, -0.92922
1.00000, 0.00000, 0.50000, -0.60000, -0.48387, 0.93387, -0.22500, -0.22500, 0.36013, -0.93290
1.00000, 0.00000, 0.50000, -0.50000, -0.41144, 0.91144, -0.25000, -0.25000, 0.34934, -0.93700
1.00000, 0.00000, 0.50000, -0.40000, -0.33941, 0.88941, -0.27500, -0.27500, 0.33682, -0.94157
1.00000, 0.00000, 0.50000, -0.30000, -0.26789, 0.86789, -0.30000, -0.30000, 0.32218, -0.94668
1.00000, 0.00000, 0.50000, -0.20000, -0.19702, 0.84702, -0.32500, -0.32500, 0.30483, -0.95241
1.00000, 0.00000, 0.50000, -0.10000, -0.12697, 0.82697, -0.35000, -0.35000, 0.28405, -0.95881
1.00000, 0.00000, 0.50000, -0.00000, -0.05801, 0.80801, -0.37500, -0.37500, 0.25882, -0.96593
1.00000, 0.00000, 0.50000, 0.10000, 0.00949, 0.79051, -0.40000, -0.40000, 0.22775, -0.97372
1.00000, 0.00000, 0.50000, 0.20000, 0.07500, 0.77500, -0.42500, -0.42500, 0.18898, -0.98198
1.00000, 0.00000, 0.50000, 0.30000, 0.13775, 0.76225, -0.45000, -0.45000, 0.14006, -0.99014
1.00000, 0.00000, 0.50000, 0.40000, 0.19661, 0.75339, -0.47500, -0.47500, 0.07801, -0.99695
1.00000, 0.00000, 0.50000, 0.50000, 0.25000, 0.75000, -0.50000, -0.50000, 0.00000, -1.00000
1.00000, 0.00000, 0.50000, 0.60000, 0.29587, 0.75413, -0.52500, -0.52500, -0.09492, -0.99548
1.00000, 0.00000, 0.50000, 0.70000, 0.33206, 0.76794, -0.55000, -0.55000, -0.20290, -0.97920
1.00000, 0.00000, 0.50000, 0.80000, 0.35706, 0.79294, -0.57500, -0.57500, -0.31388, -0.94946
1.00000, 0.00000, 0.50000, 0.90000, 0.37087, 0.82913, -0.60000, -0.60000, -0.41554, -0.90958
1.00000, 0.00000, 0.60000, -1.00000, -0.76652, 1.06652, -0.15000, -0.15000, 0.41554, -0.90958
1.00000, 0.00000, 0.60000, -0.90000, -0.69247, 1.04247, -0.17500, -0.17500, 0.41058, -0.91182
1.00000, 0.00000, 0.60000, -0.80000, -0.61854, 1.01854, -0.20000, -0.20000, 0.40501, -0.91431
1.00000, 0.00000, 0.60000, -0.70000, -0.54474, 0.99474, -0.22500, -0.22500, 0.39872, -0.91707
1.00000, 0.00000, 0.60000, -0.60000, -0.47111, 0.97111, -0.25000, -0.25000, 0.39155, -0.92016
1.00000, 0.00000, 0.60000, -0.50000, -0.39768, 0.94768, -0.27500, -0.27500, 0.38332, -0.92362
1.00000, 0.00000, 0.60000, -0.40000, -0.32450, 0.92450, -0.30000, -0.30000, 0.37378, -0.92752
1.00000, 0.00000, 0.60000, -0.30000, -0.25163, 0.90163, -0.32500, -0.32500, 0.36260, -0.93195
1.00000, 0.00000, 0.60000, -0.20000, -0.17915, 0.87915, -0.35000, -0.35000, 0.34934, -0.93700
1.00000, 0.00000, 0.60000, -0.10000, -0.10718, 0.85718, -0.37500, -0.37500, 0.33338, -0.94279
1.00000, 0.00000, 0.60000, -0.00000, -0.03589, 0.83589, -0.40000, -0.40000, 0.31388, -0.94946
1.00000, 0.00000, 0.60000, 0.10000, 0.03449, 0.81551, -0.42500, -0.42500, 0.28962, -0.95714
1.00000, 0.00000, 0.60000, 0.20000, 0.10359, 0.79641, -0.45000, -0.45000, 0.25882, -0.96593
1.00000, 0.00000, 0.60000, 0.30000, 0.17086, 0.77914, -0.47500, -0.47500, 0.21887, -0.97575
1.00000, 0.00000, 0.60000, 0.40000, 0.23542, 0.76458, -0.50000, -0.50000, 0.16597, -0.98613
1.00000, 0.00000, 0.60000, 0.50000, 0.29587, 0.75413, -0.52500, -0.52500, 0.09492, -0.99548
1.00000, 0.00000, 0.60000, 0.60000, 0.35000, 0.75000, -0.55000, -0.55000, 0.00000, -1.00000
1.00000, 0.00000, 0.60000, 0.70000, 0.39472, 0.75528, -0.57500, -0.57500, -0.12098, -0.99265
1.00000, 0.00000, 0.60000, 0.80000, 0.42679, 0.77321, -0.60000, -0.60000, -0.25882, -0.96593
1.00000, 0.00000, 0.60000, 0.90000, 0.44472, 0.80528, -0.62500, -0.62500, -0.39155, -0.92016
1.00000, 0.00000, 0.70000, -1.00000, -0.75908, 1.10908, -0.17500, -0.17500, 0.43842, -0.89877
1.00000, 0.00000, 0.70000, -0.90000, -0.68459, 1.08459, -0.20000, -0.20000, 0.43488, -0.90049
1.00000, 0.00000, 0.70000, -0.80000, -0.61016, 1.06016, -0.22500, -0.22500, 0.43092, -0.90239
1.00000, 0.00000, 0.70000, -0.70000, -0.53581, 1.03581, -0.25000, -0.25000, 0.42645, -0.90451
1.00000, 0.00000, 0.70000, -0.60000, -0.46155, 1.01155, -0.27500, -0.27500, 0.42137, -0.90689
1.00000, 0.00000, 0.70000, -0.50000, -0.38739, 0.98739, -0.30000, -0.30000, 0.41554, -0.90958
1.00000, 0.00000, 0.70000, -0.40000, -0.31336, 0.96336, -0.32500, -0.32500, 0.40880, -0.91263
1.00000, 0.00000, 0.70000, -0.30000, -0.23949, 0.93949, -0.35000, -0.35000, 0.40090, -0.91612
1.00000, 0.00000, 0.70000, -0.20000, -0.16583, 0.91583, -0.37500, -0.37500, 0.39155, -0.92016
1.00000, 0.00000, 0.70000, -0.10000, -0.09244, 0.89244, -0.40000, -0.40000, 0.38030, -0.92486
1.00000, 0.00000, 0.70000, -0.00000, -0.01941, 0.86941, -0.42500, -0.42500, 0.36653, -0.93041
1.00000, 0.00000, 0.70000, 0.10000, 0.05314, 0.84686, -0.45000, -0.45000, 0.34934, -0.93700
1.00000, 0.00000, 0.70000, 0.20000, 0.12500, 0.82500, -0.47500, -0.47500, 0.32733, -0.94491
1.00000, 0.00000, 0.70000, 0.30000, 0.19586, 0.80414, -0.50000, -0.50000, 0.29833, -0.95446
1.00000, 0.00000, 0.70000, 0.40000, 0.26519, 0.78481, -0.52500, -0.52500, 0.25882, -0.96593
1.00000, 0.00000, 0.70000, 0.50000, 0.33206, 0.76794, -0.55000, -0.55000, 0.20290, -0.97920
1.00000, 0.00000, 0.70000, 0.60000, 0.39472, 0.75528, -0.57500, -0.57500, 0.12098, -0.99265
1.00000, 0.00000, 0.70000, 0.70000, 0.45000, 0.75000, -0.60000, -0.60000, 0.00000, -1.00000
1.00000, 0.00000, 0.70000, 0.80000, 0.49271, 0.75729, -0.62500, -0.62500, -0.16597, -0.98613
1.00000, 0.00000, 0.70000, 0.90000, 0.51771, 0.78229, -0.65000, -0.65000, -0.34934, -0.93700
1.00000, 0.00000, 0.80000, -1.00000, -0.75394, 1.15394, -0.20000, -0.20000, 0.46013, -0.88785
1.00000, 0.00000, 0.80000, -0.90000, -0.67916, 1.12916, -0.22500, -0.22500, 0.45790, -0.88900
1.00000, 0.00000, 0.80000, -0.80000, -0.60440, 1.10440, -0.25000, -0.25000, 0.45541, -0.89028
1.00000, 0.00000, 0.80000, -0.70000, -0.52967, 1.07967, -0.27500, -0.27500, 0.45260, -0.89171
1.00000, 0.00000, 0.80000, -0.60000, -0.45498, 1.05498, -0.30000, -0.30000, 0.44942, -0.89332
1.00000, 0.00000, 0.80000, -0.50000, -0.38034, 1.03034, -0.32500, -0.32500, 0.44579, -0.89514
1.00000, 0.00000, 0.80000, -0.40000, -0.30574, 1.00574, -0.35000, -0.35000, 0.44159, -0.89722
1.00000, 0.00000, 0.80000, -0.30000, -0.23122, 0.98122, -0.37500, -0.37500, 0.43670, -0.89961
1.00000, 0.00000, 0.80000, -0.20000, -0.15678, 0.95678, -0.40000, -0.40000, 0.43092, -0.90239
1.00000, 0.00000, 0.80000, -0.10000, -0.08244, 0.93244, -0.42500, -0.42500, 0.42399, -0.90567
1.00000, 0.00000, 0.80000, -0.00000, -0.00826, 0.90826, -0.45000, -0.45000, 0.41554, -0.90958
1.00000, 0.00000, 0.80000, 0.10000, 0.06573, 0.88427, -0.47500, -0.47500, 0.40501, -0.91431
1.00000, 0.00000, 0.80000, 0.20000, 0.13944, 0.86056, -0.50000, -0.50000, 0.39155, -0.92016
1.00000, 0.00000, 0.80000, 0.30000, 0.21275, 0.83725, -0.52500, -0.52500, 0.37378, -0.92752
1.00000, 0.00000, 0.80000, 0.40000, 0.28542, 0.81458, -0.55000, -0.55000, 0.34934, -0.93700
1.00000, 0.00000, 0.80000, 0.50000, 0.35706, 0.79294, -0.57500, -0.57500, 0.31388, -0.94946
1.00000, 0.00000, 0.80000, 0.60000, 0.42679, 0.77321, -0.60000, -0.60000, 0.25882, -0.96593
1.00000, 0.00000, 0.80000, 0.70000, 0.49271, 0.75729, -0.62500, -0.62500, 0.16597, -0.98613
1.00000, 0.00000, 0.80000, 0.80000, 0.55000, 0.75000, -0.65000, -0.65000, 0.00000, -1.00000
1.00000, 0.00000, 0.80000, 0.90000, 0.58840, 0.76160, -0.67500, -0.67500, -0.25882, -0.96593
1.00000, 0.00000, 0.90000, -1.00000, -0.75096, 1.20096, -0.22500, -0.22500, 0.48066, -0.87691
1.00000, 0.00000, 0.90000, -0.90000, -0.67601, 1.17601, -0.25000, -0.25000, 0.47961, -0.87748
1.00000, 0.00000, 0.90000, -0.80000, -0.60107, 1.15107, -0.27500, -0.27500, 0.47844, -0.87812
1.00000, 0.00000, 0.90000, -0.70000, -0.52614, 1.12614, -0.30000, -0.30000, 0.47712, -0.87884
1.00000, 0.00000, 0.90000, -0.60000, -0.45121, 1.10121, -0.32500, -0.32500, 0.47564, -0.87964
1.00000, 0.00000, 0.90000, -0.50000, -0.37629, 1.07629, -0.35000, -0.35000, 0.47395, -0.88055
1.00000, 0.00000, 0.90000, -0.40000, -0.30139, 1.05139, -0.37500, -0.37500, 0.47201, -0.88159
1.00000, 0.00000, 0.90000, -0.30000, -0.22650, 1.02650, -0.40000, -0.40000, 0.46975, -0.88280
1.00000, 0.00000, 0.90000, -0.20000, -0.15163, 1.00163, -0.42500, -0.42500, 0.46711, -0.88420
1.00000, 0.00000, 0.90000, -0.10000, -0.07678, 0.97678, -0.45000, -0.45000, 0.46395, -0.88586
1.00000, 0.00000, 0.90000, -0.00000, -0.00197, 0.95197, -0.47500, -0.47500, 0.46013, -0.88785
1.00000, 0.00000, 0.90000, 0.10000, 0.07280, 0.92720, -0.50000, -0.50000, 0.45541, -0.89028
1.00000, 0.00000, 0.90000, 0.20000, 0.14751, 0.90249, -0.52500, -0.52500, 0.44942, -0.89332
1.00000, 0.00000, 0.90000, 0.30000, 0.22213, 0.87787, -0.55000, -0.55000, 0.44159, -0.89722
1.00000, 0.00000, 0.90000, 0.40000, 0.29661, 0.85339, -0.57500, -0.57500, 0.43092, -0.90239
1.00000, 0.00000, 0.90000, 0.50000, 0.37087, 0.82913, -0.60000, -0.60000, 0.41554, -0.90958
1.00000, 0.00000, 0.90000, 0.60000, 0.44472, 0.80528, -0.62500, -0.62500, 0.39155, -0.92016
1.00000, 0.00000, 0.90000, 0.70000, 0.51771, 0.78229, -0.65000, -0.65000, 0.34934, -0.93700
1.00000, 0.00000, 0.90000, 0.80000, 0.58840, 0.76160, -0.67500, -0.67500, 0.25882, -0.96593
1.00000, 0.00000, 0.90000, 0.90000, 0.65000, 0.75000, -0.70000, -0.70000, 0.00000, -1.00000
