j1, j4, j2, j3, e1, e2, Eigenvalue3, Eigenvalue4, First Eigenvector Comp 3, First Eigenvector Comp 4
1.00000, 0.00000, 0.80000, -0.90000,0.27500, 0.22500, -0.98866, 0.48866, -0.90638, 0.42246
1.00000, 0.00000, 0.80000, -0.80000,0.30000, 0.20000, -0.97284, 0.47284, -0.90071, 0.43443
1.00000, 0.00000, 0.80000, -0.70000,0.32500, 0.17500, -0.95755, 0.45755, -0.89461, 0.44684
1.00000, 0.00000, 0.80000, -0.60000,0.35000, 0.15000, -0.94282, 0.44282, -0.88807, 0.45970
1.00000, 0.00000, 0.80000, -0.50000,0.37500, 0.12500, -0.92869, 0.42869, -0.88106, 0.47301
1.00000, 0.00000, 0.80000, -0.40000,0.40000, 0.10000, -0.91521, 0.41521, -0.87354, 0.48675
1.00000, 0.00000, 0.80000, -0.30000,0.42500, 0.07500, -0.90240, 0.40240, -0.86549, 0.50092
1.00000, 0.00000, 0.80000, -0.20000,0.45000, 0.05000, -0.89031, 0.39031, -0.85689, 0.51550
1.00000, 0.00000, 0.80000, -0.10000,0.47500, 0.02500, -0.87899, 0.37899, -0.84771, 0.53047
1.00000, 0.00000, 0.80000, -0.00000,0.50000, 0.00000, -0.86847, 0.36847, -0.83792, 0.54579
1.00000, 0.00000, 0.80000, 0.10000,0.52500, -0.02500, -0.85879, 0.35879, -0.82752, 0.56143
1.00000, 0.00000, 0.80000, 0.20000,0.55000, -0.05000, -0.85000, 0.35000, -0.81650, 0.57735
1.00000, 0.00000, 0.80000, 0.30000,0.57500, -0.07500, -0.84214, 0.34214, -0.80484, 0.59349
1.00000, 0.00000, 0.80000, 0.40000,0.60000, -0.10000, -0.83523, 0.33523, -0.79256, 0.60979
1.00000, 0.00000, 0.80000, 0.50000,0.62500, -0.12500, -0.82933, 0.32933, -0.77967, 0.62619
1.00000, 0.00000, 0.80000, 0.60000,0.65000, -0.15000, -0.82446, 0.32446, -0.76618, 0.64262
1.00000, 0.00000, 0.80000, 0.70000,0.67500, -0.17500, -0.82064, 0.32064, -0.75214, 0.65900
1.00000, 0.00000, 0.80000, 0.80000,0.70000, -0.20000, -0.81789, 0.31789, -0.73758, 0.67526
1.00000, 0.00000, 0.80000, 0.90000,0.72500, -0.22500, -0.81624, 0.31624, -0.72255, 0.69132
1.00000, 0.00000, 0.90000, -1.00000,0.25000, 0.25000, -1.05932, 0.55932, -0.89939, 0.43715
1.00000, 0.00000, 0.90000, -0.90000,0.27500, 0.22500, -1.04412, 0.54412, -0.89391, 0.44825
1.00000, 0.00000, 0.90000, -0.80000,0.30000, 0.20000, -1.02942, 0.52942, -0.88807, 0.45970
1.00000, 0.00000, 0.90000, -0.70000,0.32500, 0.17500, -1.01526, 0.51526, -0.88186, 0.47151
1.00000, 0.00000, 0.90000, -0.60000,0.35000, 0.15000, -1.00166, 0.50166, -0.87526, 0.48366
1.00000, 0.00000, 0.90000, -0.50000,0.37500, 0.12500, -0.98866, 0.48866, -0.86824, 0.49615
1.00000, 0.00000, 0.90000, -0.40000,0.40000, 0.10000, -0.97629, 0.47629, -0.86078, 0.50897
1.00000, 0.00000, 0.90000, -0.30000,0.42500, 0.07500, -0.96458, 0.46458, -0.85288, 0.52211
1.00000, 0.00000, 0.90000, -0.20000,0.45000, 0.05000, -0.95356, 0.45356, -0.84451, 0.53554
1.00000, 0.00000, 0.90000, -0.10000,0.47500, 0.02500, -0.94327, 0.44327, -0.83566, 0.54924
1.00000, 0.00000, 0.90000, -0.00000,0.50000, 0.00000, -0.93374, 0.43374, -0.82633, 0.56319
1.00000, 0.00000, 0.90000, 0.10000,0.52500, -0.02500, -0.92500, 0.42500, -0.81650, 0.57735
1.00000, 0.00000, 0.90000, 0.20000,0.55000, -0.05000, -0.91708, 0.41708, -0.80617, 0.59169
1.00000, 0.00000, 0.90000, 0.30000,0.57500, -0.07500, -0.91002, 0.41002, -0.79534, 0.60616
1.00000, 0.00000, 0.90000, 0.40000,0.60000, -0.10000, -0.90383, 0.40383, -0.78403, 0.62072
1.00000, 0.00000, 0.90000, 0.50000,0.62500, -0.12500, -0.89856, 0.39856, -0.77225, 0.63532
1.00000, 0.00000, 0.90000, 0.60000,0.65000, -0.15000, -0.89420, 0.39420, -0.76001, 0.64991
1.00000, 0.00000, 0.90000, 0.70000,0.67500, -0.17500, -0.89080, 0.39080, -0.74734, 0.66444
1.00000, 0.00000, 0.90000, 0.80000,0.70000, -0.20000, -0.88836, 0.38836, -0.73428, 0.67885
1.00000, 0.00000, 0.90000, 0.90000,0.72500, -0.22500, -0.88689, 0.38689, -0.72085, 0.69309
