j1,j3,j2,j4,e1,e2,Eigenvalue3,Eigenvalue4,First Eigenvector Comp 3,First Eigenvector Comp 4,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12,density_fin_13
-1.0,0.0,-1.0,-1.0,-0.5,0.5,-0.86603,0.86603,-0.4597,-0.88807,0.05647906046616247,0.2735514884371485,-2.7755575615628914e-17,0.08617313440800556,-2.7755575615628914e-17,0.0,0.20815360163268873,0.4591260313768407,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.9,-0.5,0.45,-0.82684,0.87684,-0.47031,-0.8825,0.05544316001234001,0.2736873981839417,0.0,0.08436664721060766,-5.551115123125783e-17,0.0,0.20780836203570027,0.4612701967971736,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.8,-0.5,0.4,-0.78815,0.88815,-0.4812,-0.87661,0.054435067674658444,0.2738097978132147,0.0,0.08262098400927093,-2.7755575615628914e-17,0.0,0.20743172074632674,0.46339544398051374,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.7,-0.5,0.35,-0.75,0.9,-0.49237,-0.87039,0.0534551528762619,0.2739185954164002,-2.7755575615628914e-17,0.08093948122307562,-8.326672684688674e-17,0.0,0.2070246636429305,0.46550265428269955,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.6,-0.5,0.3,-0.7124,0.9124,-0.5038,-0.86382,0.05250416101341937,0.27401384015078006,-2.7755575615628914e-17,0.07932247678666038,8.326672684688674e-17,0.0,0.2065821282875634,0.4675864027792582,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.5,-0.5,0.25,-0.67539,0.92539,-0.5155,-0.85689,0.05158155307813134,0.2740954526063793,-2.7755575615628914e-17,0.07777318426644458,-5.551115123125783e-17,0.0,0.2061077592138199,0.4696503954223401,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.4,-0.5,0.2,-0.63899,0.93899,-0.52744,-0.84959,0.05068785517195551,0.274163445717209,-2.7755575615628914e-17,0.07629280820822235,-1.3877787807814457e-16,0.0,0.205597950973874,0.4716907128755335,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.3,-0.5,0.15,-0.60322,0.95322,-0.53962,-0.84191,0.04982168258783942,0.2742178336307427,0.0,0.07488250666075591,0.0,0.0,0.20505556604354877,0.47371030488361565,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.2,-0.5,0.1,-0.56811,0.96811,-0.55201,-0.83384,0.04898410652097834,0.2742585907252248,0.0,0.07354434526755729,8.326672684688674e-17,0.0,0.20447661334806283,0.4757047975579806,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.1,-0.5,0.05,-0.5337,0.9837,-0.5646,-0.82537,0.048175487405203166,0.27428565441544267,2.7755575615628914e-17,0.07228127409535523,-8.326672684688674e-17,0.0,0.20386110305081262,0.47767402729195735,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,-0.0,-0.5,0.0,-0.5,1.0,-0.57735,-0.8165,0.047395237294573955,0.27429908337468206,0.0,0.0710933244944241,-5.551115123125783e-17,0.0,0.20320683028262174,0.47961558619381167,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.1,-0.5,-0.05,-0.46704,1.01704,-0.59025,-0.80722,0.046643058229070555,0.2742988549817817,0.0,0.06998237985499484,1.6653345369377348e-16,0.0,0.2025140799013168,0.48152962990044207,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.2,-0.5,-0.1,-0.43485,1.03485,-0.60326,-0.79755,0.045917937962158484,0.27428494640697865,0.0,0.06895025785400144,8.326672684688674e-17,0.0,0.2017856804870505,0.48341901046330993,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.3,-0.5,-0.15,-0.40344,1.05344,-0.61634,-0.78748,0.0452206442218146,0.2742574081476248,0.0,0.06799684867102318,1.6653345369377348e-16,0.0,0.20101486432275317,0.48527645028946076,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.4,-0.5,-0.2,-0.37284,1.07284,-0.62948,-0.77702,0.04454926880202836,0.2742162108698085,-5.551115123125783e-17,0.06712386654455707,1.3877787807814457e-16,0.0,0.20020744155047293,0.4871079524491135,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.5,-0.5,-0.25,-0.34307,1.09307,-0.64262,-0.76618,0.043905203726388176,0.2741613587305774,0.0,0.06633203855884956,-5.551115123125783e-17,0.0,0.19935658194263783,0.4889061167675253,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.6,-0.5,-0.3,-0.31414,1.11414,-0.65573,-0.75499,0.04328568627460461,0.27409288633477097,0.0,0.06562112849523052,-1.942890293094024e-16,0.0,0.19846857656309982,0.4906775100440961,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.7,-0.5,-0.35,-0.28607,1.13607,-0.66878,-0.74346,0.04269046069481175,0.2740107851138053,0.0,0.06499178442264975,0.0,0.0,0.19754233727994666,0.4924208098276187,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.8,-0.5,-0.4,-0.25887,1.15887,-0.68171,-0.73162,0.042119936005589054,0.2739150753356244,0.0,0.06444370117033393,0.0,0.0,0.19657429723200415,0.4941320838418719,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-1.0,0.9,-0.5,-0.45,-0.23255,1.18255,-0.6945,-0.71949,0.04157236665035602,0.27380576914786275,0.0,0.06397654675327649,2.7755575615628914e-17,0.0,0.19556740319662716,0.49581430688484623,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-1.0,-0.5,0.5,-0.80932,0.80932,-0.43715,-0.89939,0.05246701248065394,0.27381026002968806,0.0,0.08055551828060675,-2.220446049250313e-16,0.0,0.2107291963313024,0.46208770652125414,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.9,-0.5,0.45,-0.76912,0.81912,-0.44825,-0.89391,0.051404476802869525,0.2739450804869878,0.0,0.07867432555624526,-5.551115123125783e-17,0.0,0.21042026667260477,0.46427175650392966,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.8,-0.5,0.4,-0.72942,0.82942,-0.4597,-0.88807,0.05037185249854115,0.27406637035267944,0.0,0.07685503937052204,-2.7755575615628914e-17,0.0,0.21007796411134586,0.4664347791675828,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.7,-0.5,0.35,-0.69026,0.84026,-0.47151,-0.88186,0.04936840495284123,0.2741740589398832,-2.7755575615628914e-17,0.0751010018812934,5.551115123125783e-17,0.0,0.20970670172022116,0.46858131567567524,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.6,-0.5,0.3,-0.65166,0.85166,-0.48366,-0.87526,0.04839474642270314,0.2742681672641229,-2.7755575615628914e-17,0.07341352687929709,8.326672684688674e-17,0.0,0.20930267364185848,0.4707072506925721,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.5,-0.5,0.25,-0.61366,0.86366,-0.49615,-0.86824,0.04745261777569587,0.27434864038623535,-2.7755575615628914e-17,0.07179581916837174,2.7755575615628914e-17,0.0,0.20886189160395857,0.47280820187487127,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.4,-0.5,0.2,-0.57629,0.87629,-0.50897,-0.86078,0.046542173754901384,0.2744154708262021,0.0,0.07025003635880617,0.0,0.0,0.20838304406091668,0.47488266814104835,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.3,-0.5,0.15,-0.53958,0.88958,-0.52211,-0.85288,0.04566132069891299,0.2744686553995442,2.7755575615628914e-17,0.06877827070539197,0.0,0.0,0.20787235489721373,0.4769371538303676,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.2,-0.5,0.1,-0.50356,0.90356,-0.53554,-0.84451,0.04481213658557398,0.274508194157723,-2.7755575615628914e-17,0.06738254877977051,5.551115123125783e-17,0.0,0.20732121284516405,0.4789623990580931,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.1,-0.5,0.05,-0.46827,0.91827,-0.54924,-0.83566,0.043994570087184826,0.27453405303427825,2.7755575615628914e-17,0.06606578151857467,-2.498001805406602e-16,0.0,0.20672998494128503,0.4809586460101173,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,-0.0,-0.5,0.0,-0.43374,0.93374,-0.56319,-0.82633,0.04320698369290277,0.2745462373298949,2.7755575615628914e-17,0.06482984933228605,5.551115123125783e-17,0.0,0.20610297731379915,0.4829303536952983,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.1,-0.5,-0.05,-0.4,0.95,-0.57735,-0.8165,0.04245076427954442,0.2745447520355316,-5.551115123125783e-17,0.06367656609048095,-5.551115123125783e-17,0.0,0.20543291875743258,0.48486967498246497,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.2,-0.5,-0.1,-0.36708,0.96708,-0.59169,-0.80617,0.04172488683243436,0.2745296007015007,0.0,0.06260767897937944,-1.3877787807814457e-16,0.0,0.20472143780213597,0.4867782122627301,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.3,-0.5,-0.15,-0.33502,0.98502,-0.60616,-0.79534,0.04103031632547294,0.27450075046762273,0.0,0.06162579991501793,-5.551115123125783e-17,0.0,0.20396443819615767,0.48865144408494615,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.4,-0.5,-0.2,-0.30383,1.00383,-0.62072,-0.78403,0.04036413582786991,0.27445826674863755,0.0,0.06073067464447665,8.326672684688674e-17,0.0,0.20316725884327455,0.4904949654421557,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.5,-0.5,-0.25,-0.27356,1.02356,-0.63532,-0.77225,0.03972766878471279,0.2744020746743637,0.0,0.05992570805119854,-1.3877787807814457e-16,0.0,0.20232676147072393,0.4923052196103347,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.6,-0.5,-0.3,-0.2442,1.0442,-0.64991,-0.76001,0.039118827259217115,0.2743322917873266,-5.551115123125783e-17,0.059208696795787275,2.498001805406602e-16,0.0,0.20144136038130817,0.49408048722083925,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.7,-0.5,-0.35,-0.2158,1.0658,-0.66444,-0.74734,0.038538085584043036,0.27424882976763176,0.0,0.05858292180889624,-1.942890293094024e-16,0.0,0.20051186485211522,0.49582138032983186,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.8,-0.5,-0.4,-0.18836,1.08836,-0.67885,-0.73428,0.03798345415668869,0.27415175450167645,0.0,0.058047021271050575,1.1102230246251565e-16,0.0,0.19953990522283527,0.497529534474479,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.9,-0.5,-0.45,-0.16189,1.11189,-0.69309,-0.72085,0.03745474524163406,0.27404108818135403,0.0,0.057600527682351105,1.1102230246251565e-16,0.0,0.19852172155136683,0.49920080880486756,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-1.0,-0.5,0.5,-0.75498,0.75498,-0.41093,-0.91167,0.04856258846753281,0.27404205770574036,0.0,0.07516787303734096,8.326672684688674e-17,0.0,0.2132129099445638,0.4649282933640887,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.9,-0.5,0.45,-0.71366,0.76366,-0.42246,-0.90638,0.0474653829065842,0.2741759215354137,0.0,0.07320007807308393,5.551115123125783e-17,0.0,0.21294525326720407,0.467157381881269,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.8,-0.5,0.4,-0.67284,0.77284,-0.43443,-0.90071,0.04639814413205279,0.27429619986194625,0.0,0.07129536546794851,5.551115123125783e-17,0.0,0.21265018100097047,0.4693717274645274,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.7,-0.5,0.35,-0.63255,0.78255,-0.44684,-0.89461,0.04536424064067762,0.27440288228429316,0.0,0.0694561053726176,5.551115123125783e-17,0.0,0.21231699926866004,0.4715598726635925,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.6,-0.5,0.3,-0.59282,0.79282,-0.4597,-0.88807,0.04436142240749963,0.27449596633811235,0.0,0.06768460353447359,-2.7755575615628914e-17,0.0,0.21195309096047196,0.47372956900750857,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.5,-0.5,0.25,-0.55369,0.80369,-0.47301,-0.88106,0.043390598335455166,0.2745754202627724,0.0,0.0659840703113127,0.0,0.0,0.2115567241786483,0.47587885218714654,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.4,-0.5,0.2,-0.51521,0.81521,-0.48675,-0.87354,0.042454859719378124,0.27464118639925117,0.0,0.0643585973954233,8.326672684688674e-17,0.0,0.21111883269468007,0.47799793548747793,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.3,-0.5,0.15,-0.4774,0.8274,-0.50092,-0.86549,0.041552032187165744,0.27469332198791613,0.0,0.06280929292339318,2.7755575615628914e-17,0.0,0.21064390822929915,0.48009153786948366,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.2,-0.5,0.1,-0.44031,0.84031,-0.5155,-0.85689,0.040682618766050394,0.2747317829842284,0.0,0.06134008413707476,-5.551115123125783e-17,0.0,0.2101316017030408,0.48215913681296463,0.0,0.0,0.0,0.0,-0.0,0.0
