j1,j3,j2,j4,Eigenvalue1,Eigenvalue2,e3,e4,First Eigenvector Comp 1,First Eigenvector Comp 2,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12
-1.0,0.0,-0.8,0.8,-0.90826,0.00826,1.14282,-0.24282,-0.90958,-0.41554,0.32937797946319797,1.0,1.5705152021449329e-40,8.370037539222298e-90,1.2598185426560029e-29,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.8,0.9,-0.90826,0.00826,1.22942,-0.32942,-0.90958,-0.41554,0.32937797946319797,1.0,1.5705152021449329e-40,1.4512331574943863e-93,7.266047113232318e-26,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-1.0,-0.86941,0.01941,-0.44103,1.29103,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,2.487098492287364e-19,1.490331742934768e-94,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.9,-0.86941,0.01941,-0.35442,1.20442,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,4.3079283997778634e-23,8.60413982519327e-91,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.8,-0.86941,0.01941,-0.26782,1.11782,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,7.469271797854127e-27,4.96246746828239e-87,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.7,-0.86941,0.01941,-0.18122,1.03122,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,1.2950545137448385e-30,2.8621203134861333e-83,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.6,-0.86941,0.01941,-0.09462,0.94462,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,2.2454212926790523e-34,1.6507378116284727e-79,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.5,-0.86941,0.01941,-0.00801,0.85801,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,3.8893168831853033e-38,9.530212996749547e-76,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.4,-0.86941,0.01941,0.07859,0.77141,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,6.74346512119187e-42,5.496583379978795e-72,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.3,-0.86941,0.01941,0.16519,0.68481,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,1.1692110261658174e-45,3.1701735169365097e-68,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.2,-0.86941,0.01941,0.25179,0.59821,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,2.0272284339569605e-49,1.8284085645079812e-64,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.1,-0.86941,0.01941,0.3384,0.5116,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,3.5113828304598347e-53,1.0555960457252703e-60,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.0,-0.86941,0.01941,0.425,0.425,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,6.088186783321458e-57,6.088186783321458e-57,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.1,-0.86941,0.01941,0.5116,0.3384,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,1.0555960457252703e-60,3.5113828304598347e-53,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.2,-0.86941,0.01941,0.59821,0.25179,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,1.8284085645079812e-64,2.0272284339569605e-49,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.3,-0.86941,0.01941,0.68481,0.16519,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,3.1701735169365097e-68,1.1692110261658174e-45,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.4,-0.86941,0.01941,0.77141,0.07859,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,5.496583379978795e-72,6.74346512119187e-42,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.5,-0.86941,0.01941,0.85801,-0.00801,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,9.530212996749547e-76,3.8893168831853033e-38,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.6,-0.86941,0.01941,0.94462,-0.09462,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,1.6507378116284727e-79,2.2454212926790523e-34,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.7,-0.86941,0.01941,1.03122,-0.18122,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,2.8621203134861333e-83,1.2950545137448385e-30,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.8,-0.86941,0.01941,1.11782,-0.26782,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,4.96246746828239e-87,7.469271797854127e-27,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.7,0.9,-0.86941,0.01941,1.20442,-0.35442,-0.93041,-0.36653,0.29249286701160304,1.0,2.5063277317848434e-39,8.60413982519327e-91,4.3079283997778634e-23,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-1.0,-0.83589,0.03589,-0.46603,1.26603,-0.94946,-0.31388,0.25203864071323834,0.9999999999999999,1.3774494077355174e-38,8.653350447315843e-17,5.185304439838496e-92,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.9,-0.83589,0.03589,-0.37942,1.17942,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,1.4988555644588825e-20,2.993634447368807e-88,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.8,-0.83589,0.03589,-0.29282,1.09282,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,2.5987803319216686e-24,1.7265890442062335e-84,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.7,-0.83589,0.03589,-0.20622,1.00622,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,4.505877266446991e-28,9.958162160357077e-81,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.6,-0.83589,0.03589,-0.11962,0.91962,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,7.812484068351736e-32,5.743404543468265e-77,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.5,-0.83589,0.03589,-0.03301,0.83301,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,1.3532082503058234e-35,3.3158426638179485e-73,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.4,-0.83589,0.03589,0.05359,0.74641,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,2.3462507457538073e-39,1.9124237498975725e-69,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.3,-0.83589,0.03589,0.14019,0.65981,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,4.0680305937435696e-43,1.1029970266928042e-65,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.2,-0.83589,0.03589,0.22679,0.57321,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,7.053326649584863e-47,6.361573584088304e-62,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.1,-0.83589,0.03589,0.3134,0.4866,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,1.2217138276140972e-50,3.672730510186081e-58,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,-0.0,-0.83589,0.03589,0.4,0.4,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,2.118260052352991e-54,2.118260052352991e-54,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.1,-0.83589,0.03589,0.4866,0.3134,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,3.672730510186081e-58,1.2217138276140972e-50,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.2,-0.83589,0.03589,0.57321,0.22679,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,6.361573584088304e-62,7.053326649584863e-47,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.3,-0.83589,0.03589,0.65981,0.14019,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,1.1029970266928042e-65,4.0680305937435696e-43,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.4,-0.83589,0.03589,0.74641,0.05359,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,1.9124237498975725e-69,2.3462507457538073e-39,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.5,-0.83589,0.03589,0.83301,-0.03301,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,3.3158426638179485e-73,1.3532082503058234e-35,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.6,-0.83589,0.03589,0.91962,-0.11962,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,5.743404543468265e-77,7.812484068351736e-32,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.7,-0.83589,0.03589,1.00622,-0.20622,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,9.958162160357077e-81,4.505877266446991e-28,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.8,-0.83589,0.03589,1.09282,-0.29282,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,1.7265890442062335e-84,2.5987803319216686e-24,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.6,0.9,-0.83589,0.03589,1.17942,-0.37942,-0.94946,-0.31388,0.25203864071323834,1.0,1.3774494077355174e-38,2.993634447368807e-88,1.4988555644588825e-20,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.5,-1.0,-0.80801,0.05801,-0.49103,1.24103,-0.96593,-0.25882,0.208952952104529,0.9999999999999828,2.450356523519949e-38,1.7129059290334483e-14,1.0264161578707078e-89,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.5,-0.9,-0.80801,0.05801,-0.40442,1.15442,-0.96593,-0.25882,0.2089529521045212,1.0,2.450356523519991e-38,2.9669416473509558e-18,5.925813620373447e-86,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-1.0,0.0,-0.5,-0.8,-0.80801,0.05801,-0.31782,1.06782,-0.96593,-0.25882,0.2089529521045212,1.0,2.450356523519991e-38,5.144211211490905e-22,3.417733545903522e-82,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
